model,source_region,target_region,action,adaptation,mae_2023_2025,n_test_stations,n_test_observations,action_fit_seconds,n_action_training_observations,source_training_seconds_sunk
graphwavenet_transfer,EAS,ESB,retrain,retrain,1.2738841772079468,39,33411,10.18983419999131,2891,9.607173900003545
graphwavenet_transfer,NEU,RFE,deploy,deploy,1.680229902267456,37,31312,0.0,0,118.24483009999676
graphwavenet_transfer,NEU,RFE,adapt,head_finetune,1.6693565845489502,37,31312,0.6010335999890231,699,118.24483009999676
graphwavenet_transfer,NEU,RFE,retrain,retrain,1.663411021232605,37,31312,11.583082899989677,2891,118.24483009999676
graphwavenet_transfer,WCE,RFE,deploy,deploy,1.672643780708313,37,31312,0.0,0,141.20906029999605
graphwavenet_transfer,WCE,RFE,adapt,head_finetune,1.6729263067245483,37,31312,0.6012876000022516,699,141.20906029999605
graphwavenet_transfer,WCE,RFE,retrain,retrain,1.663411021232605,37,31312,11.583082899989677,2891,141.20906029999605
graphwavenet_transfer,WNA,RFE,deploy,deploy,1.6886842250823975,37,31312,0.0,0,188.17609439999796
graphwavenet_transfer,WNA,RFE,adapt,head_finetune,1.6731853485107422,37,31312,0.5942310999962501,699,188.17609439999796
graphwavenet_transfer,WNA,RFE,retrain,retrain,1.663411021232605,37,31312,11.583082899989677,2891,188.17609439999796
graphwavenet_transfer,ENA,RFE,deploy,deploy,1.844914436340332,37,31312,0.0,0,89.35471059998963
graphwavenet_transfer,ENA,RFE,adapt,head_finetune,1.7167346477508545,37,31312,0.595941399995354,699,89.35471059998963
graphwavenet_transfer,ENA,RFE,retrain,retrain,1.663411021232605,37,31312,11.583082899989677,2891,89.35471059998963
graphwavenet_transfer,CNA,RFE,deploy,deploy,1.7558012008666992,37,31312,0.0,0,71.54483650000475
graphwavenet_transfer,CNA,RFE,adapt,head_finetune,1.6956137418746948,37,31312,0.6057438999996521,699,71.54483650000475
graphwavenet_transfer,CNA,RFE,retrain,retrain,1.663411021232605,37,31312,11.583082899989677,2891,71.54483650000475
graphwavenet_transfer,SAU,RFE,deploy,deploy,1.6771941184997559,37,31312,0.0,0,55.967703099988285
graphwavenet_transfer,SAU,RFE,adapt,head_finetune,1.6873043775558472,37,31312,0.6273309999960475,699,55.967703099988285
graphwavenet_transfer,SAU,RFE,retrain,retrain,1.663411021232605,37,31312,11.583082899989677,2891,55.967703099988285
graphwavenet_transfer,MED,RFE,deploy,deploy,1.668892741203308,37,31312,0.0,0,43.49925560000702
graphwavenet_transfer,MED,RFE,adapt,head_finetune,1.6701792478561401,37,31312,0.6053498000110267,699,43.49925560000702
graphwavenet_transfer,MED,RFE,retrain,retrain,1.663411021232605,37,31312,11.583082899989677,2891,43.49925560000702
graphwavenet_transfer,EAU,RFE,deploy,deploy,1.8981549739837646,37,31312,0.0,0,34.286816299994825
graphwavenet_transfer,EAU,RFE,adapt,head_finetune,2.1604957580566406,37,31312,0.6024290999921504,699,34.286816299994825
graphwavenet_transfer,EAU,RFE,retrain,retrain,1.663411021232605,37,31312,11.583082899989677,2891,34.286816299994825
graphwavenet_transfer,NWN,RFE,deploy,deploy,1.697177529335022,37,31312,0.0,0,24.27802209999936
graphwavenet_transfer,NWN,RFE,adapt,head_finetune,1.669783353805542,37,31312,0.6050328999990597,699,24.27802209999936
graphwavenet_transfer,NWN,RFE,retrain,retrain,1.663411021232605,37,31312,11.583082899989677,2891,24.27802209999936
graphwavenet_transfer,NCA,RFE,deploy,deploy,1.6874750852584839,37,31312,0.0,0,16.824474899985944
graphwavenet_transfer,NCA,RFE,adapt,head_finetune,1.687192440032959,37,31312,0.6123254999984056,699,16.824474899985944
graphwavenet_transfer,NCA,RFE,retrain,retrain,1.663411021232605,37,31312,11.583082899989677,2891,16.824474899985944
graphwavenet_transfer,EAS,RFE,deploy,deploy,1.6686030626296997,37,31312,0.0,0,9.607173900003545
graphwavenet_transfer,EAS,RFE,adapt,head_finetune,1.6734859943389893,37,31312,0.6108533999940846,699,9.607173900003545
graphwavenet_transfer,EAS,RFE,retrain,retrain,1.663411021232605,37,31312,11.583082899989677,2891,9.607173900003545
