source_region,target_region,model,n_stations,n_cells,mae_mean,brier_mean,mae_out_minus_in_mean,brier_out_minus_in_mean,run_tag,seed_index,source_in_region_mae,source_in_region_brier,abs_degradation
EAS,WNA,stgcn_diffusion,975,17,2.002507658829635,0.2260615100669619,0.0419482126511652,0.0101214529315964,all_viable_min100_full_s2,2,6.160366960299143,0.2251825813880318,0.0419482126511652
EAU,CNA,stgcn_diffusion,438,14,2.1571756471208414,0.1756850002800379,0.0818073725943521,0.0138456291836405,all_viable_min100_full_s2,2,2.789460347729996,0.2086971826005943,0.0818073725943521
EAU,EAS,stgcn_diffusion,110,16,6.167950419686761,0.2264429575297323,0.0075834593876184,0.0012603761417004,all_viable_min100_full_s2,2,2.789460347729996,0.2086971826005943,0.0075834593876184
EAU,ENA,stgcn_diffusion,522,21,3.1839916451278367,0.2716134241137793,0.1147379043883524,0.0209615010305843,all_viable_min100_full_s2,2,2.789460347729996,0.2086971826005943,0.1147379043883524
EAU,MED,stgcn_diffusion,328,19,1.7101109042468363,0.1688713273281761,-0.0025399433411917,-0.0012185065759119,all_viable_min100_full_s2,2,2.789460347729996,0.2086971826005943,0.0025399433411917
EAU,NCA,stgcn_diffusion,144,7,1.025795112413249,0.0960954798464352,0.0007373284793132,0.0004172054160397,all_viable_min100_full_s2,2,2.789460347729996,0.2086971826005943,0.0007373284793132
EAU,NEU,stgcn_diffusion,1000,28,2.265685882600473,0.3000650202264041,0.0320663785185371,0.0082343709840721,all_viable_min100_full_s2,2,2.789460347729996,0.2086971826005943,0.0320663785185371
EAU,NWN,stgcn_diffusion,183,36,2.4714906702742367,0.2364280645601809,0.1206162755898785,0.0166171622708268,all_viable_min100_full_s2,2,2.789460347729996,0.2086971826005943,0.1206162755898785
EAU,SAU,stgcn_diffusion,351,13,1.883085125957074,0.2188551003248732,0.0003315674502535,0.0002063358683556,all_viable_min100_full_s2,2,2.789460347729996,0.2086971826005943,0.0003315674502535
EAU,WCE,stgcn_diffusion,1000,17,2.1566048564774136,0.2901147547419689,0.0070915999833565,0.0001634428678769,all_viable_min100_full_s2,2,2.789460347729996,0.2086971826005943,0.0070915999833565
EAU,WNA,stgcn_diffusion,975,17,1.99500459190485,0.2247040517589404,0.0344451457263802,0.0087639946235749,all_viable_min100_full_s2,2,2.789460347729996,0.2086971826005943,0.0344451457263802
ENA,CNA,stgcn_diffusion,438,14,2.102570193811781,0.1645634569996981,0.0272019192852915,0.0027240859033007,all_viable_min100_full_s2,2,3.0692537407394846,0.2506519230831949,0.0272019192852915
ENA,EAS,stgcn_diffusion,110,16,6.326642804207045,0.2455928495112748,0.166275843907901,0.0204102681232429,all_viable_min100_full_s2,2,3.0692537407394846,0.2506519230831949,0.166275843907901
ENA,EAU,stgcn_diffusion,241,6,2.863961379844483,0.2172230864538338,0.074501032114487,0.0085259038532394,all_viable_min100_full_s2,2,3.0692537407394846,0.2506519230831949,0.074501032114487
ENA,MED,stgcn_diffusion,328,19,1.7567005805742129,0.179711363469639,0.0440497329861845,0.0096215295655509,all_viable_min100_full_s2,2,3.0692537407394846,0.2506519230831949,0.0440497329861845
ENA,NCA,stgcn_diffusion,144,7,1.0301787193475187,0.0978334844594796,0.0051209354135829,0.0021552100290841,all_viable_min100_full_s2,2,3.0692537407394846,0.2506519230831949,0.0051209354135829
ENA,NEU,stgcn_diffusion,1000,28,2.313069317362993,0.32299203551677,0.0794498132810564,0.031161386274438,all_viable_min100_full_s2,2,3.0692537407394846,0.2506519230831949,0.0794498132810564
ENA,NWN,stgcn_diffusion,183,36,2.520350694086872,0.2505310003592648,0.1694762994025133,0.0307200980699106,all_viable_min100_full_s2,2,3.0692537407394846,0.2506519230831949,0.1694762994025133
ENA,SAU,stgcn_diffusion,351,13,1.926329011607176,0.2307866550299508,0.0435754531003547,0.0121378905734332,all_viable_min100_full_s2,2,3.0692537407394846,0.2506519230831949,0.0435754531003547
ENA,WCE,stgcn_diffusion,1000,17,2.1894372827731963,0.3074212614466396,0.0399240262791393,0.0174699495725476,all_viable_min100_full_s2,2,3.0692537407394846,0.2506519230831949,0.0399240262791393
ENA,WNA,stgcn_diffusion,975,17,2.0482816230433563,0.2358103333957032,0.0877221768648866,0.0198702762603377,all_viable_min100_full_s2,2,3.0692537407394846,0.2506519230831949,0.0877221768648866
MED,CNA,stgcn_diffusion,438,14,2.1804311372931133,0.1832593723170215,0.105062862766624,0.0214200012206241,all_viable_min100_full_s2,2,1.712650847588028,0.170089833904088,0.105062862766624
MED,EAS,stgcn_diffusion,110,16,6.167073066704267,0.2255735278659432,0.0067061064051247,0.0003909464779114,all_viable_min100_full_s2,2,1.712650847588028,0.170089833904088,0.0067061064051247
MED,EAU,stgcn_diffusion,241,6,2.8008133957009096,0.2132293583669328,0.0113530479709134,0.0045321757663384,all_viable_min100_full_s2,2,1.712650847588028,0.170089833904088,0.0113530479709134
MED,ENA,stgcn_diffusion,522,21,3.2056635215879434,0.2769939070332747,0.1364097808484585,0.0263419839500797,all_viable_min100_full_s2,2,1.712650847588028,0.170089833904088,0.1364097808484585
MED,NCA,stgcn_diffusion,144,7,1.0314908098502569,0.0982850974259877,0.0064330259163211,0.0026068229955922,all_viable_min100_full_s2,2,1.712650847588028,0.170089833904088,0.0064330259163211
MED,NEU,stgcn_diffusion,1000,28,2.250149590504613,0.2943583402277934,0.0165300864226766,0.0025276909854613,all_viable_min100_full_s2,2,1.712650847588028,0.170089833904088,0.0165300864226766
MED,NWN,stgcn_diffusion,183,36,2.4232112681420594,0.2246808859337369,0.072336873457701,0.0048699836443828,all_viable_min100_full_s2,2,1.712650847588028,0.170089833904088,0.072336873457701
MED,SAU,stgcn_diffusion,351,13,1.8887892978117893,0.2218414591687115,0.0060357393049688,0.0031926947121939,all_viable_min100_full_s2,2,1.712650847588028,0.170089833904088,0.0060357393049688
MED,WCE,stgcn_diffusion,1000,17,2.159792756093984,0.2893999373453012,0.0102794995999263,-0.0005513745287907,all_viable_min100_full_s2,2,1.712650847588028,0.170089833904088,0.0102794995999263
MED,WNA,stgcn_diffusion,975,17,1.9770604345178384,0.2191677093073427,0.0165009883393684,0.0032276521719771,all_viable_min100_full_s2,2,1.712650847588028,0.170089833904088,0.0165009883393684
NCA,CNA,stgcn_diffusion,438,14,2.1524420799987487,0.17333934798382,0.0770738054722596,0.0114999768874226,all_viable_min100_full_s2,2,1.025057783933936,0.0956782744303955,0.0770738054722596
NCA,EAS,stgcn_diffusion,110,16,6.388211716808768,0.2298178622320528,0.2278447565096251,0.004635280844021,all_viable_min100_full_s2,2,1.025057783933936,0.0956782744303955,0.2278447565096251
NCA,EAU,stgcn_diffusion,241,6,2.807577770622254,0.2105496969947771,0.0181174228922579,0.0018525143941828,all_viable_min100_full_s2,2,1.025057783933936,0.0956782744303955,0.0181174228922579
NCA,ENA,stgcn_diffusion,522,21,3.1830548643664227,0.2669782276861198,0.1138011236269384,0.0163263046029248,all_viable_min100_full_s2,2,1.025057783933936,0.0956782744303955,0.1138011236269384
NCA,MED,stgcn_diffusion,328,19,1.7209251174362428,0.1704684083690628,0.0082742698482146,0.0003785744649747,all_viable_min100_full_s2,2,1.025057783933936,0.0956782744303955,0.0082742698482146
NCA,NEU,stgcn_diffusion,1000,28,2.2975373541108546,0.3064953063426351,0.0639178500289179,0.014664657100303,all_viable_min100_full_s2,2,1.025057783933936,0.0956782744303955,0.0639178500289179
NCA,NWN,stgcn_diffusion,183,36,2.49340236492072,0.2451317153751115,0.1425279702363617,0.0253208130857574,all_viable_min100_full_s2,2,1.025057783933936,0.0956782744303955,0.1425279702363617
NCA,SAU,stgcn_diffusion,351,13,1.8969556347134984,0.2206927970219163,0.0142020762066778,0.0020440325653987,all_viable_min100_full_s2,2,1.025057783933936,0.0956782744303955,0.0142020762066778
NCA,WCE,stgcn_diffusion,1000,17,2.175240081201377,0.2925582960010663,0.0257268247073196,0.0026069841269743,all_viable_min100_full_s2,2,1.025057783933936,0.0956782744303955,0.0257268247073196
NCA,WNA,stgcn_diffusion,975,17,2.0024304119532848,0.2281417798559835,0.041870965774815,0.012201722720618,all_viable_min100_full_s2,2,1.025057783933936,0.0956782744303955,0.041870965774815
NEU,CNA,stgcn_diffusion,438,14,2.194531219897576,0.1900007803367723,0.119162945371086,0.0281614092403749,all_viable_min100_full_s2,2,2.2336195040819367,0.291830649242332,0.119162945371086
NEU,EAS,stgcn_diffusion,110,16,6.162357694229812,0.2275909608368647,0.0019907339306688,0.0024083794488329,all_viable_min100_full_s2,2,2.2336195040819367,0.291830649242332,0.0019907339306688
NEU,EAU,stgcn_diffusion,241,6,2.814773921169284,0.2169319495421896,0.0253135734392874,0.0082347669415952,all_viable_min100_full_s2,2,2.2336195040819367,0.291830649242332,0.0253135734392874
NEU,ENA,stgcn_diffusion,522,21,3.2100053612590256,0.2852745318809243,0.1407516205195411,0.0346226087977293,all_viable_min100_full_s2,2,2.2336195040819367,0.291830649242332,0.1407516205195411
NEU,MED,stgcn_diffusion,328,19,1.7195922223218596,0.1727800322044071,0.0069413747338312,0.002690198300319,all_viable_min100_full_s2,2,2.2336195040819367,0.291830649242332,0.0069413747338312
NEU,NCA,stgcn_diffusion,144,7,1.0440573171471768,0.1007999660476371,0.018999533213241,0.0051216916172416,all_viable_min100_full_s2,2,2.2336195040819367,0.291830649242332,0.018999533213241
NEU,NWN,stgcn_diffusion,183,36,2.442410336717756,0.2227591776675781,0.0915359420333977,0.0029482753782239,all_viable_min100_full_s2,2,2.2336195040819367,0.291830649242332,0.0915359420333977
NEU,SAU,stgcn_diffusion,351,13,1.893873243569084,0.225609461063265,0.0111196850622629,0.0069606966067474,all_viable_min100_full_s2,2,2.2336195040819367,0.291830649242332,0.0111196850622629
NEU,WCE,stgcn_diffusion,1000,17,2.147469086747924,0.2899278653288698,-0.0020441697461331,-2.344654522222189e-05,all_viable_min100_full_s2,2,2.2336195040819367,0.291830649242332,0.0020441697461331
NEU,WNA,stgcn_diffusion,975,17,1.996621240584702,0.2182585777423119,0.0360617944062321,0.0023185206069463,all_viable_min100_full_s2,2,2.2336195040819367,0.291830649242332,0.0360617944062321
NWN,CNA,stgcn_diffusion,438,14,2.332636828246533,0.197479474577288,0.2572685537200438,0.0356401034808906,all_viable_min100_full_s2,2,2.350874394684358,0.2198109022893541,0.2572685537200438
NWN,EAS,stgcn_diffusion,110,16,6.662872832463502,0.2301024105289616,0.5025058721643586,0.0049198291409297,all_viable_min100_full_s2,2,2.350874394684358,0.2198109022893541,0.5025058721643586
NWN,EAU,stgcn_diffusion,241,6,2.959430434860234,0.2229362346668564,0.1699700871302377,0.014239052066262,all_viable_min100_full_s2,2,2.350874394684358,0.2198109022893541,0.1699700871302377
NWN,ENA,stgcn_diffusion,522,21,3.421895395325562,0.2864313416932208,0.3526416545860781,0.0357794186100259,all_viable_min100_full_s2,2,2.350874394684358,0.2198109022893541,0.3526416545860781
NWN,MED,stgcn_diffusion,328,19,1.80140403630485,0.177888948791908,0.0887531887168217,0.0077991148878199,all_viable_min100_full_s2,2,2.350874394684358,0.2198109022893541,0.0887531887168217
NWN,NCA,stgcn_diffusion,144,7,1.078799905469701,0.1057994408810049,0.0537421215357653,0.0101211664506094,all_viable_min100_full_s2,2,2.350874394684358,0.2198109022893541,0.0537421215357653
NWN,NEU,stgcn_diffusion,1000,28,2.3465223528236097,0.2926397138654837,0.1129028487416729,0.0008090646231517,all_viable_min100_full_s2,2,2.350874394684358,0.2198109022893541,0.1129028487416729
NWN,SAU,stgcn_diffusion,351,13,2.0021760745890784,0.2309033593374831,0.1194225160822578,0.0122545948809655,all_viable_min100_full_s2,2,2.350874394684358,0.2198109022893541,0.1194225160822578
NWN,WCE,stgcn_diffusion,1000,17,2.277034020304126,0.2916676463670916,0.1275207638100691,0.0017163344929996,all_viable_min100_full_s2,2,2.350874394684358,0.2198109022893541,0.1275207638100691
NWN,WNA,stgcn_diffusion,975,17,1.9904716568896288,0.2169910383756859,0.0299122107111595,0.0010509812403204,all_viable_min100_full_s2,2,2.350874394684358,0.2198109022893541,0.0299122107111595
SAU,CNA,stgcn_diffusion,438,14,2.168518369130474,0.1798515154113915,0.0931500946039847,0.0180121443149941,all_viable_min100_full_s2,2,1.8827535585068205,0.2186487644565175,0.0931500946039847
SAU,EAS,stgcn_diffusion,110,16,6.195030621118255,0.2261456368675685,0.0346636608191115,0.0009630554795367,all_viable_min100_full_s2,2,1.8827535585068205,0.2186487644565175,0.0346636608191115
SAU,EAU,stgcn_diffusion,241,6,2.814034797583324,0.2099958806709538,0.0245744498533276,0.0012986980703594,all_viable_min100_full_s2,2,1.8827535585068205,0.2186487644565175,0.0245744498533276
SAU,ENA,stgcn_diffusion,522,21,3.184106360363941,0.2741230873761718,0.1148526196244563,0.0234711642929769,all_viable_min100_full_s2,2,1.8827535585068205,0.2186487644565175,0.1148526196244563
SAU,MED,stgcn_diffusion,328,19,1.712573526535366,0.1690234098619046,-7.732105266243482e-05,-0.0010664240421834,all_viable_min100_full_s2,2,1.8827535585068205,0.2186487644565175,7.732105266243482e-05
SAU,NCA,stgcn_diffusion,144,7,1.030805135528,0.0969322711970817,0.0057473515940641,0.0012539967666861,all_viable_min100_full_s2,2,1.8827535585068205,0.2186487644565175,0.0057473515940641
SAU,NEU,stgcn_diffusion,1000,28,2.271415879148386,0.302018439476268,0.0377963750664494,0.010187790233936,all_viable_min100_full_s2,2,1.8827535585068205,0.2186487644565175,0.0377963750664494
SAU,NWN,stgcn_diffusion,183,36,2.493355840309759,0.2357173057541941,0.1424814456254006,0.01590640346484,all_viable_min100_full_s2,2,1.8827535585068205,0.2186487644565175,0.1424814456254006
SAU,WCE,stgcn_diffusion,1000,17,2.1530135298110333,0.2906386697547665,0.0035002733169766,0.0006873578806744,all_viable_min100_full_s2,2,1.8827535585068205,0.2186487644565175,0.0035002733169766
SAU,WNA,stgcn_diffusion,975,17,2.0178361945014496,0.2250602913804951,0.0572767483229796,0.0091202342451296,all_viable_min100_full_s2,2,1.8827535585068205,0.2186487644565175,0.0572767483229796
WCE,CNA,stgcn_diffusion,438,14,2.178052694758732,0.1821819670040826,0.1026844202322426,0.0203425959076852,all_viable_min100_full_s2,2,2.1495132564940573,0.289951311874092,0.1026844202322426
WCE,EAS,stgcn_diffusion,110,16,6.193798199386031,0.226118263818113,0.0334312390868881,0.0009356824300811,all_viable_min100_full_s2,2,2.1495132564940573,0.289951311874092,0.0334312390868881
WCE,EAU,stgcn_diffusion,241,6,2.8213035640952944,0.2123259799949258,0.0318432163652983,0.0036287973943314,all_viable_min100_full_s2,2,2.1495132564940573,0.289951311874092,0.0318432163652983
WCE,ENA,stgcn_diffusion,522,21,3.1877205813601512,0.2756529629663632,0.1184668406206665,0.0250010398831682,all_viable_min100_full_s2,2,2.1495132564940573,0.289951311874092,0.1184668406206665
WCE,MED,stgcn_diffusion,328,19,1.7188609986618666,0.1698956470716992,0.0062101510738382,-0.0001941868323888,all_viable_min100_full_s2,2,2.1495132564940573,0.289951311874092,0.0062101510738382
WCE,NCA,stgcn_diffusion,144,7,1.038353213557374,0.0975489306718251,0.0132954296234381,0.0018706562414296,all_viable_min100_full_s2,2,2.1495132564940573,0.289951311874092,0.0132954296234381
WCE,NEU,stgcn_diffusion,1000,28,2.262623158624763,0.2995342103767919,0.0290036545428266,0.0077035611344599,all_viable_min100_full_s2,2,2.1495132564940573,0.289951311874092,0.0290036545428266
WCE,NWN,stgcn_diffusion,183,36,2.4991066402350297,0.2349813911945557,0.1482322455506715,0.0151704889052015,all_viable_min100_full_s2,2,2.1495132564940573,0.289951311874092,0.1482322455506715
WCE,SAU,stgcn_diffusion,351,13,1.8879197828051395,0.2208100363842227,0.0051662242983187,0.0021612719277051,all_viable_min100_full_s2,2,2.1495132564940573,0.289951311874092,0.0051662242983187
WCE,WNA,stgcn_diffusion,975,17,2.0236163272818497,0.2232296709106394,0.0630568811033799,0.0072896137752738,all_viable_min100_full_s2,2,2.1495132564940573,0.289951311874092,0.0630568811033799
WNA,CNA,stgcn_diffusion,438,14,2.223099641572181,0.1911618279418268,0.1477313670456924,0.0293224568454294,all_viable_min100_full_s2,2,1.9605594461784697,0.2159400571353655,0.1477313670456924
WNA,EAS,stgcn_diffusion,110,16,6.182494070873921,0.2298380085347937,0.022127110574778,0.0046554271467619,all_viable_min100_full_s2,2,1.9605594461784697,0.2159400571353655,0.022127110574778
WNA,EAU,stgcn_diffusion,241,6,2.843595108075929,0.2206787076232048,0.0541347603459334,0.0119815250226104,all_viable_min100_full_s2,2,1.9605594461784697,0.2159400571353655,0.0541347603459334
WNA,ENA,stgcn_diffusion,522,21,3.271771014998067,0.2824876291890393,0.2025172742585822,0.0318357061058444,all_viable_min100_full_s2,2,1.9605594461784697,0.2159400571353655,0.2025172742585822
WNA,MED,stgcn_diffusion,328,19,1.7446359738111703,0.1759327282164074,0.0319851262231419,0.0058428943123193,all_viable_min100_full_s2,2,1.9605594461784697,0.2159400571353655,0.0319851262231419
WNA,NCA,stgcn_diffusion,144,7,1.0401063212162027,0.1009930430474669,0.0150485372822668,0.0053147686170713,all_viable_min100_full_s2,2,1.9605594461784697,0.2159400571353655,0.0150485372822668
WNA,NEU,stgcn_diffusion,1000,28,2.2904581300807667,0.2926503962267587,0.0568386259988301,0.0008197469844267,all_viable_min100_full_s2,2,1.9605594461784697,0.2159400571353655,0.0568386259988301
WNA,NWN,stgcn_diffusion,183,36,2.371306479796364,0.2195980097238283,0.0204320851120057,-0.0002128925655258,all_viable_min100_full_s2,2,1.9605594461784697,0.2159400571353655,0.0204320851120057
WNA,SAU,stgcn_diffusion,351,13,1.940273425797398,0.2321381112670379,0.0575198672905772,0.0134893468105203,all_viable_min100_full_s2,2,1.9605594461784697,0.2159400571353655,0.0575198672905772
WNA,WCE,stgcn_diffusion,1000,17,2.222181381419691,0.2928844705556942,0.0726681249256339,0.0029331586816022,all_viable_min100_full_s2,2,1.9605594461784697,0.2159400571353655,0.0726681249256339
CNA,EAS,graphwavenet_transfer,110,16,6.268823599964519,0.245813070087411,0.1422578967511073,0.0200149056104149,all_viable_min100_full_s2,2,1.9766831684337989,0.1482937478753711,0.1422578967511073
CNA,EAU,graphwavenet_transfer,241,6,2.813190433379644,0.2110483396271596,0.0221182825749965,0.0037571928694575,all_viable_min100_full_s2,2,1.9766831684337989,0.1482937478753711,0.0221182825749965
CNA,ENA,graphwavenet_transfer,522,21,2.9532494944394503,0.2353970086071355,0.024917380087539,0.0039083649581449,all_viable_min100_full_s2,2,1.9766831684337989,0.1482937478753711,0.024917380087539
CNA,MED,graphwavenet_transfer,328,19,1.7398386596023931,0.1752852407986675,0.0293285087697702,0.0054326409894169,all_viable_min100_full_s2,2,1.9766831684337989,0.1482937478753711,0.0293285087697702
CNA,NCA,graphwavenet_transfer,144,7,1.0097249188420432,0.0945345321268257,-0.0040778599707099,0.0007428262981618,all_viable_min100_full_s2,2,1.9766831684337989,0.1482937478753711,0.0040778599707099
CNA,NEU,graphwavenet_transfer,1000,28,2.321694658185306,0.3154373066756973,0.0903934450959963,0.0244411129274167,all_viable_min100_full_s2,2,1.9766831684337989,0.1482937478753711,0.0903934450959963
CNA,NWN,graphwavenet_transfer,183,36,2.489739361567098,0.2478823476388642,0.1943740446847088,0.0347720343348968,all_viable_min100_full_s2,2,1.9766831684337989,0.1482937478753711,0.1943740446847088
CNA,SAU,graphwavenet_transfer,351,13,1.905164187973388,0.2242199975150645,0.0257470279827168,0.0070543573399669,all_viable_min100_full_s2,2,1.9766831684337989,0.1482937478753711,0.0257470279827168
CNA,WCE,graphwavenet_transfer,1000,17,2.1982452999065063,0.3016399794676591,0.0485638362954123,0.0112866069991281,all_viable_min100_full_s2,2,1.9766831684337989,0.1482937478753711,0.0485638362954123
CNA,WNA,graphwavenet_transfer,975,17,2.0120447331298505,0.233710376918585,0.0805061916635377,0.0219966346352862,all_viable_min100_full_s2,2,1.9766831684337989,0.1482937478753711,0.0805061916635377
EAS,CNA,graphwavenet_transfer,438,14,2.1951771380569274,0.1864127014381021,0.2184939696231286,0.0381189535627309,all_viable_min100_full_s2,2,6.126565703213412,0.225798164476996,0.2184939696231286
EAS,EAU,graphwavenet_transfer,241,6,2.8109676586855463,0.2122014576703693,0.0198955078808997,0.0049103109126672,all_viable_min100_full_s2,2,6.126565703213412,0.225798164476996,0.0198955078808997
EAS,ENA,graphwavenet_transfer,522,21,3.223394091591492,0.2797400941612522,0.2950619772395806,0.0482514505122615,all_viable_min100_full_s2,2,6.126565703213412,0.225798164476996,0.2950619772395806
EAS,MED,graphwavenet_transfer,328,19,1.714668562820618,0.1702135277143402,0.004158411987995,0.0003609279050896,all_viable_min100_full_s2,2,6.126565703213412,0.225798164476996,0.004158411987995
EAS,NCA,graphwavenet_transfer,144,7,1.034233520064204,0.0987030919988359,0.0204307412514509,0.004911386170172,all_viable_min100_full_s2,2,6.126565703213412,0.225798164476996,0.0204307412514509
EAS,NEU,graphwavenet_transfer,1000,28,2.2732360728673333,0.2965470755678479,0.0419348597780234,0.0055508818195672,all_viable_min100_full_s2,2,6.126565703213412,0.225798164476996,0.0419348597780234
EAS,NWN,graphwavenet_transfer,183,36,2.4146157159615216,0.2224281902127138,0.119250399079132,0.0093178769087464,all_viable_min100_full_s2,2,6.126565703213412,0.225798164476996,0.119250399079132
EAS,SAU,graphwavenet_transfer,351,13,1.889448724154056,0.2196770749557125,0.010031564163385,0.0025114347806149,all_viable_min100_full_s2,2,6.126565703213412,0.225798164476996,0.010031564163385
EAS,WCE,graphwavenet_transfer,1000,17,2.176230420201463,0.2895126064728091,0.026548956590369,-0.0008407659957219,all_viable_min100_full_s2,2,6.126565703213412,0.225798164476996,0.026548956590369
EAS,WNA,graphwavenet_transfer,975,17,1.978913971358492,0.2192846068836348,0.0473754298921788,0.0075708646003359,all_viable_min100_full_s2,2,6.126565703213412,0.225798164476996,0.0473754298921788
EAU,CNA,graphwavenet_transfer,438,14,2.1565617081993405,0.1751669794649638,0.1798785397655416,0.0268732315895927,all_viable_min100_full_s2,2,2.7910721508046468,0.207291146757702,0.1798785397655416
EAU,EAS,graphwavenet_transfer,110,16,6.144704862845285,0.2313922126670758,0.018139159631872,0.0055940481900797,all_viable_min100_full_s2,2,2.7910721508046468,0.207291146757702,0.018139159631872
EAU,ENA,graphwavenet_transfer,522,21,3.184761455296658,0.2703837509107248,0.256429340944747,0.0388951072617343,all_viable_min100_full_s2,2,2.7910721508046468,0.207291146757702,0.256429340944747
EAU,MED,graphwavenet_transfer,328,19,1.710701472153922,0.1689931058953239,0.0001913213212991,-0.0008594939139267,all_viable_min100_full_s2,2,2.7910721508046468,0.207291146757702,0.0001913213212991
EAU,NCA,graphwavenet_transfer,144,7,1.0252547159321097,0.0962444493618809,0.0114519371193564,0.002452743533217,all_viable_min100_full_s2,2,2.7910721508046468,0.207291146757702,0.0114519371193564
EAU,NEU,graphwavenet_transfer,1000,28,2.2627532945329816,0.2991575591584818,0.0314520814436715,0.0081613654102012,all_viable_min100_full_s2,2,2.7910721508046468,0.207291146757702,0.0314520814436715
EAU,NWN,graphwavenet_transfer,183,36,2.464779472169353,0.2336937902306968,0.1694141552869636,0.0205834769267294,all_viable_min100_full_s2,2,2.7910721508046468,0.207291146757702,0.1694141552869636
EAU,SAU,graphwavenet_transfer,351,13,1.878809823208952,0.2171099626670763,-0.0006073367817193,-5.567750802126954e-05,all_viable_min100_full_s2,2,2.7910721508046468,0.207291146757702,0.0006073367817193
EAU,WCE,graphwavenet_transfer,1000,17,2.156812792196792,0.2916196201492301,0.0071313285856982,0.0012662476806991,all_viable_min100_full_s2,2,2.7910721508046468,0.207291146757702,0.0071313285856982
EAU,WNA,graphwavenet_transfer,975,17,1.997275759264016,0.2242601226410334,0.0657372177977035,0.0125463803577345,all_viable_min100_full_s2,2,2.7910721508046468,0.207291146757702,0.0657372177977035
ENA,CNA,graphwavenet_transfer,438,14,1.992257382410872,0.1510532820683908,0.0155742139770732,0.0027595341930197,all_viable_min100_full_s2,2,2.928332114351912,0.2314886436489906,0.0155742139770732
ENA,EAS,graphwavenet_transfer,110,16,6.312920881986069,0.2632732312183115,0.1863551787726569,0.0374750667413154,all_viable_min100_full_s2,2,2.928332114351912,0.2314886436489906,0.1863551787726569
ENA,EAU,graphwavenet_transfer,241,6,2.8391080976002594,0.2168111153800558,0.0480359467956128,0.0095199686223537,all_viable_min100_full_s2,2,2.928332114351912,0.2314886436489906,0.0480359467956128
ENA,MED,graphwavenet_transfer,328,19,1.7589124741381692,0.1778864184202176,0.0484023233055462,0.0080338186109669,all_viable_min100_full_s2,2,2.928332114351912,0.2314886436489906,0.0484023233055462
ENA,NCA,graphwavenet_transfer,144,7,1.0235691004252676,0.0973898653225019,0.0097663216125144,0.003598159493838,all_viable_min100_full_s2,2,2.928332114351912,0.2314886436489906,0.0097663216125144
ENA,NEU,graphwavenet_transfer,1000,28,2.3386941474103504,0.3203403507291282,0.1073929343210402,0.0293441569808476,all_viable_min100_full_s2,2,2.928332114351912,0.2314886436489906,0.1073929343210402
ENA,NWN,graphwavenet_transfer,183,36,2.454605691332013,0.2389017140900821,0.1592403744496237,0.0257914007861147,all_viable_min100_full_s2,2,2.928332114351912,0.2314886436489906,0.1592403744496237
ENA,SAU,graphwavenet_transfer,351,13,1.9218581216685449,0.2296544756522709,0.0424409616778736,0.0124888354771734,all_viable_min100_full_s2,2,2.928332114351912,0.2314886436489906,0.0424409616778736
ENA,WCE,graphwavenet_transfer,1000,17,2.21605714684032,0.3074254699022827,0.0663756832292254,0.0170720974337517,all_viable_min100_full_s2,2,2.928332114351912,0.2314886436489906,0.0663756832292254
ENA,WNA,graphwavenet_transfer,975,17,2.018322948461001,0.2316003966275418,0.0867844069946886,0.019886654344243,all_viable_min100_full_s2,2,2.928332114351912,0.2314886436489906,0.0867844069946886
MED,CNA,graphwavenet_transfer,438,14,2.181830274214251,0.1844634382904968,0.2051471057804524,0.0361696904151256,all_viable_min100_full_s2,2,1.710510150832623,0.1698525998092506,0.2051471057804524
MED,EAS,graphwavenet_transfer,110,16,6.127586389059651,0.2245676874871867,0.0010206858462379,-0.0012304769898093,all_viable_min100_full_s2,2,1.710510150832623,0.1698525998092506,0.0010206858462379
MED,EAU,graphwavenet_transfer,241,6,2.804207972720104,0.2115745688517426,0.0131358219154573,0.0042834220940405,all_viable_min100_full_s2,2,1.710510150832623,0.1698525998092506,0.0131358219154573
MED,ENA,graphwavenet_transfer,522,21,3.205055305561445,0.2776167059495938,0.2767231912095338,0.0461280623006032,all_viable_min100_full_s2,2,1.710510150832623,0.1698525998092506,0.2767231912095338
MED,NCA,graphwavenet_transfer,144,7,1.028294857822466,0.0975175135465152,0.0144920790097128,0.0037258077178513,all_viable_min100_full_s2,2,1.710510150832623,0.1698525998092506,0.0144920790097128
MED,NEU,graphwavenet_transfer,1000,28,2.2446288680075788,0.2930478614830492,0.0133276549182686,0.0020516677347686,all_viable_min100_full_s2,2,1.710510150832623,0.1698525998092506,0.0133276549182686
MED,NWN,graphwavenet_transfer,183,36,2.410777925913945,0.2197716054044848,0.1154126090315561,0.0066612921005174,all_viable_min100_full_s2,2,1.710510150832623,0.1698525998092506,0.1154126090315561
MED,SAU,graphwavenet_transfer,351,13,1.8808046273782104,0.2196127933848329,0.0013874673875394,0.0024471532097353,all_viable_min100_full_s2,2,1.710510150832623,0.1698525998092506,0.0013874673875394
MED,WCE,graphwavenet_transfer,1000,17,2.1560202861477293,0.2888186193946238,0.0063388225366354,-0.0015347530739071,all_viable_min100_full_s2,2,1.710510150832623,0.1698525998092506,0.0063388225366354
