threshold_profile,deploy_threshold,adapt_threshold,model,source_region,target_region,degradation_mean,degradation_ci95_halfwidth,risk_score,decision
main,0.01,0.025,graphwavenet_transfer,NWN,WNA,0.0137109431489949,0.0444367710769707,0.0581477142259656,retrain
main,0.01,0.025,graphwavenet_transfer,SAU,CNA,0.1881060592889724,0.0329965639819887,0.22110262327096109,retrain
main,0.01,0.025,graphwavenet_transfer,SAU,EAS,0.0304667867553866,0.27750846469997,0.3079752514553566,retrain
main,0.01,0.025,graphwavenet_transfer,SAU,EAU,0.0176686648777055,0.0264521338537161,0.0441207987314216,retrain
main,0.01,0.025,graphwavenet_transfer,SAU,ENA,0.256334035040441,0.048110156596767,0.304444191637208,retrain
main,0.01,0.025,graphwavenet_transfer,SAU,MED,0.0022509154703775,0.0119095939651251,0.0141605094355026,adapt
main,0.01,0.025,graphwavenet_transfer,SAU,NCA,0.0111643423550368,0.0400501761471158,0.0512145185021526,retrain
main,0.01,0.025,graphwavenet_transfer,SAU,NEU,0.0246911421333369,0.0079420154828535,0.0326331576161904,retrain
main,0.01,0.025,graphwavenet_transfer,SAU,NWN,0.1556611863165627,0.110931586027475,0.26659277234403767,retrain
main,0.01,0.025,graphwavenet_transfer,SAU,WCE,0.0052902801319146,0.0105263764951787,0.0158166566270933,adapt
main,0.01,0.025,graphwavenet_transfer,SAU,WNA,0.0718472179334131,0.0375023485593679,0.10934956649278099,retrain
main,0.01,0.025,graphwavenet_transfer,WCE,CNA,0.19730058850742,0.0191582943752642,0.2164588828826842,retrain
main,0.01,0.025,graphwavenet_transfer,WCE,EAS,0.0535943059414512,0.3963303743776954,0.4499246803191466,retrain
main,0.01,0.025,graphwavenet_transfer,WCE,EAU,0.0284182663340136,0.0532947648529706,0.0817130311869842,retrain
main,0.01,0.025,graphwavenet_transfer,WCE,ENA,0.2620182139864824,0.0808317987971246,0.342850012783607,retrain
main,0.01,0.025,graphwavenet_transfer,WCE,MED,0.006180564449025,0.0171129708485284,0.0232935352975534,adapt
main,0.01,0.025,graphwavenet_transfer,WCE,NCA,0.0148099100723941,0.0242210878128525,0.039030997885246596,retrain
main,0.01,0.025,graphwavenet_transfer,WCE,NEU,0.0280064646332017,0.0838026064225703,0.11180907105577201,retrain
main,0.01,0.025,graphwavenet_transfer,WCE,NWN,0.1893046936075025,0.145146359644177,0.33445105325167945,retrain
main,0.01,0.025,graphwavenet_transfer,WCE,SAU,0.0098755426227878,0.0277338703932055,0.0376094130159933,retrain
main,0.01,0.025,graphwavenet_transfer,WCE,WNA,0.0864661832692238,0.0685836161853337,0.1550497994545575,retrain
main,0.01,0.025,graphwavenet_transfer,WNA,CNA,0.2000938151125914,0.088853437652715,0.2889472527653064,retrain
main,0.01,0.025,graphwavenet_transfer,WNA,EAS,0.0062487020718341,0.3934335022406256,0.3996822043124597,retrain
main,0.01,0.025,graphwavenet_transfer,WNA,EAU,0.0424437207470774,0.1629966598449636,0.20544038059204098,retrain
main,0.01,0.025,graphwavenet_transfer,WNA,ENA,0.2563754562040827,0.0358495622083257,0.2922250184124084,retrain
main,0.01,0.025,graphwavenet_transfer,WNA,MED,0.025513677346458,0.0766812289631079,0.1021949063095659,retrain
main,0.01,0.025,graphwavenet_transfer,WNA,NCA,0.0064373197383305,0.0305611827651899,0.0369985025035204,retrain
main,0.01,0.025,graphwavenet_transfer,WNA,NEU,0.034278460122805,0.0694499071151325,0.1037283672379375,retrain
main,0.01,0.025,graphwavenet_transfer,WNA,NWN,0.034182197980371,0.0372086354522349,0.0713908334326059,retrain
main,0.01,0.025,graphwavenet_transfer,WNA,SAU,0.0455848624292151,0.1073781970665419,0.152963059495757,retrain
main,0.01,0.025,graphwavenet_transfer,WNA,WCE,0.0444733429832379,0.0849890229492867,0.1294623659325246,retrain
main,0.01,0.025,linear_window,CNA,EAS,0.2910739774790141,1.498254919507789,1.789328896986803,retrain
main,0.01,0.025,linear_window,CNA,EAU,0.1429501172650559,1.1366179880787883,1.2795681053438441,retrain
main,0.01,0.025,linear_window,CNA,ENA,-0.0105637368069076,0.992806019663692,0.9822422828567844,retrain
main,0.01,0.025,linear_window,CNA,MED,0.0364009786664052,0.2188066491974369,0.2552076278638421,retrain
main,0.01,0.025,linear_window,CNA,NCA,0.0151260800942363,0.2337343592823247,0.248860439376561,retrain
main,0.01,0.025,linear_window,CNA,NEU,0.1458440593148443,0.1510084169484815,0.2968524762633258,retrain
main,0.01,0.025,linear_window,CNA,NWN,0.1916049737876821,0.4462753662275189,0.637880340015201,retrain
main,0.01,0.025,linear_window,CNA,SAU,0.0636026577978784,0.3827184342052117,0.44632109200309006,retrain
main,0.01,0.025,linear_window,CNA,WCE,0.0622380338209981,0.1540335095251304,0.2162715433461285,retrain
main,0.01,0.025,linear_window,CNA,WNA,0.0388359085708381,0.2761568435211092,0.3149927520919473,retrain
main,0.01,0.025,linear_window,EAS,CNA,0.0179295686414988,0.5446208564721773,0.562550425113676,retrain
main,0.01,0.025,linear_window,EAS,EAU,0.0073165669554798,0.8999765206098227,0.9072930875653025,retrain
main,0.01,0.025,linear_window,EAS,ENA,0.081687791521903,0.4921233697155003,0.5738111612374033,retrain
main,0.01,0.025,linear_window,EAS,MED,-0.0229140862005597,0.3174708489107208,0.2945567627101611,retrain
main,0.01,0.025,linear_window,EAS,NCA,0.0064651787424412,0.8329014423255044,0.8393666210679457,retrain
main,0.01,0.025,linear_window,EAS,NEU,0.0018302071446321,0.1944363150186694,0.1962665221633015,retrain
main,0.01,0.025,linear_window,EAS,NWN,0.0066878863198276,0.3482676615612184,0.354955547881046,retrain
main,0.01,0.025,linear_window,EAS,SAU,0.0917694616414242,0.4465802593729243,0.5383497210143485,retrain
main,0.01,0.025,linear_window,EAS,WCE,-0.0042739322402466,0.4974784785987839,0.49320454635853733,retrain
main,0.01,0.025,linear_window,EAS,WNA,-0.0426563266637135,0.3696592141018775,0.327002887438164,retrain
main,0.01,0.025,linear_window,EAU,CNA,0.0497781469830288,0.1352170946679982,0.184995241651027,retrain
main,0.01,0.025,linear_window,EAU,EAS,0.0673776982328352,5.500329195320234,5.567706893553069,retrain
main,0.01,0.025,linear_window,EAU,ENA,-0.0040851239093844,0.3776863544674019,0.37360123055801747,retrain
main,0.01,0.025,linear_window,EAU,MED,0.0203841858676791,0.5098529865979059,0.530237172465585,retrain
main,0.01,0.025,linear_window,EAU,NCA,-0.0337162401355046,0.6877902028499264,0.6540739627144219,retrain
main,0.01,0.025,linear_window,EAU,NEU,0.0479045924163073,0.1694616196722752,0.21736621208858248,retrain
main,0.01,0.025,linear_window,EAU,NWN,-0.0044095944828229,0.3335563195769419,0.32914672509411896,retrain
main,0.01,0.025,linear_window,EAU,SAU,0.07345263384974,0.8673184528004112,0.9407710866501512,retrain
main,0.01,0.025,linear_window,EAU,WCE,-0.036836285743328,0.1417010414994467,0.1048647557561187,retrain
main,0.01,0.025,linear_window,EAU,WNA,-0.0214855623873693,0.488273894054632,0.4667883316672627,retrain
main,0.01,0.025,linear_window,ENA,CNA,0.0153071954800696,0.7969146827124632,0.8122218781925329,retrain
main,0.01,0.025,linear_window,ENA,EAS,0.2877063865897467,3.6931507338246914,3.980857120414438,retrain
main,0.01,0.025,linear_window,ENA,EAU,0.2121410639558697,0.522879933698847,0.7350209976547167,retrain
main,0.01,0.025,linear_window,ENA,MED,-0.0355508270465278,0.5997613463173672,0.5642105192708394,retrain
main,0.01,0.025,linear_window,ENA,NCA,0.0640318682384896,0.2484493777218228,0.3124812459603124,retrain
main,0.01,0.025,linear_window,ENA,NEU,0.1292785474171807,0.3544631670319972,0.4837417144491779,retrain
main,0.01,0.025,linear_window,ENA,NWN,0.0307270060760011,0.4323579290928249,0.463084935168826,retrain
main,0.01,0.025,linear_window,ENA,SAU,0.0298801726951322,0.8555733547133754,0.8854535274085076,retrain
main,0.01,0.025,linear_window,ENA,WCE,0.0304029842297649,0.4282867472647121,0.458689731494477,retrain
main,0.01,0.025,linear_window,ENA,WNA,0.0464575059849468,0.2495869600759754,0.29604446606092216,retrain
main,0.01,0.025,linear_window,MED,CNA,0.0300683482919092,0.5760421014329868,0.606110449724896,retrain
main,0.01,0.025,linear_window,MED,EAS,0.0512548483813885,1.4672185395995,1.5184733879808887,retrain
main,0.01,0.025,linear_window,MED,EAU,0.115814146814489,1.32603299057589,1.4418471373903792,retrain
main,0.01,0.025,linear_window,MED,ENA,0.0244320892180637,1.1162665514296457,1.1406986406477093,retrain
main,0.01,0.025,linear_window,MED,NCA,0.0388639637153651,0.3423201537979899,0.381184117513355,retrain
main,0.01,0.025,linear_window,MED,NEU,0.0412072200353806,0.0489175007609199,0.09012472079630049,retrain
main,0.01,0.025,linear_window,MED,NWN,0.0364934589266666,1.079544898250714,1.1160383571773806,retrain
main,0.01,0.025,linear_window,MED,SAU,0.1171151192189089,0.6425663391643496,0.7596814583832585,retrain
main,0.01,0.025,linear_window,MED,WCE,0.010411769227575,0.1357802135481171,0.1461919827756921,retrain
main,0.01,0.025,linear_window,MED,WNA,-0.0156683422874422,0.3475479263845648,0.3318795840971226,retrain
main,0.01,0.025,linear_window,NCA,CNA,0.0055412805578002,0.1679805061896581,0.1735217867474583,retrain
main,0.01,0.025,linear_window,NCA,EAS,0.1428592740591344,1.110084789259003,1.2529440633181372,retrain
main,0.01,0.025,linear_window,NCA,EAU,0.1123784890911976,0.7432554337262405,0.8556339228174381,retrain
main,0.01,0.025,linear_window,NCA,ENA,0.0084686123770712,0.6309311701005564,0.6393997824776276,retrain
main,0.01,0.025,linear_window,NCA,MED,0.0336055954279277,0.1781072413021777,0.2117128367301054,retrain
main,0.01,0.025,linear_window,NCA,NEU,0.1381323928884842,0.2237781000399356,0.3619104929284198,retrain
main,0.01,0.025,linear_window,NCA,NWN,0.0276872553061955,0.4263984536610647,0.4540857089672602,retrain
main,0.01,0.025,linear_window,NCA,SAU,0.1061589921218949,0.5592645790941089,0.6654235712160038,retrain
main,0.01,0.025,linear_window,NCA,WCE,0.0543777392072543,0.2612181446465943,0.3155958838538486,retrain
main,0.01,0.025,linear_window,NCA,WNA,0.0502309829777027,0.3186791669623796,0.36891014994008225,retrain
main,0.01,0.025,linear_window,NEU,CNA,0.0920372491414183,1.5191593173748978,1.6111965665163162,retrain
main,0.01,0.025,linear_window,NEU,EAS,-0.2113794624525539,0.8896661865688866,0.6782867241163327,retrain
main,0.01,0.025,linear_window,NEU,EAU,0.0060186041063625,1.08813891391911,1.0941575180254726,retrain
main,0.01,0.025,linear_window,NEU,ENA,0.1050365635957605,0.953797518756174,1.0588340823519344,retrain
main,0.01,0.025,linear_window,NEU,MED,0.049775096608361,0.6909834472080392,0.7407585438164002,retrain
main,0.01,0.025,linear_window,NEU,NCA,-0.0190437945480479,0.8483416489653809,0.829297854417333,retrain
main,0.01,0.025,linear_window,NEU,NWN,0.0830198153730205,0.7211041956585799,0.8041240110316004,retrain
main,0.01,0.025,linear_window,NEU,SAU,0.0713761003261533,0.6677077695642527,0.739083869890406,retrain
main,0.01,0.025,linear_window,NEU,WCE,-0.0016655268043542,0.2655404301355399,0.2638749033311857,retrain
main,0.01,0.025,linear_window,NEU,WNA,-0.0349259720577142,0.3969651227511184,0.3620391506934042,retrain
main,0.01,0.025,linear_window,NWN,CNA,0.0010876136414723,0.7429448238235585,0.7440324374650308,retrain
main,0.01,0.025,linear_window,NWN,EAS,-0.2974854599695723,3.400923400654429,3.1034379406848567,retrain
main,0.01,0.025,linear_window,NWN,EAU,0.035527260906478,1.364526360048245,1.400053620954723,retrain
main,0.01,0.025,linear_window,NWN,ENA,0.0781223432595318,0.1702514417883375,0.2483737850478693,retrain
main,0.01,0.025,linear_window,NWN,MED,0.0587755699752376,0.3809833740297381,0.43975894400497567,retrain
main,0.01,0.025,linear_window,NWN,NCA,0.1080486559927561,0.8791146045794492,0.9871632605722054,retrain
main,0.01,0.025,linear_window,NWN,NEU,0.0127403234637042,0.273017964022191,0.28575828748589516,retrain
main,0.01,0.025,linear_window,NWN,SAU,0.1023965038938443,1.0381690855746588,1.1405655894685032,retrain
main,0.01,0.025,linear_window,NWN,WCE,-0.0118844655384001,0.1911604320740333,0.17927596653563319,retrain
main,0.01,0.025,linear_window,NWN,WNA,-0.0598441871776792,0.2942651783191755,0.23442099114149628,retrain
main,0.01,0.025,linear_window,SAU,CNA,0.040317633626204,0.1497698120791438,0.1900874457053478,retrain
main,0.01,0.025,linear_window,SAU,EAS,-0.0220570754754628,3.723908794842741,3.701851719367278,retrain
main,0.01,0.025,linear_window,SAU,EAU,0.0089415027982816,0.786163528880522,0.7951050316788036,retrain
main,0.01,0.025,linear_window,SAU,ENA,-0.0170999276340463,0.8240685195167576,0.8069685918827113,retrain
main,0.01,0.025,linear_window,SAU,MED,0.0372031977478675,0.5345843035039498,0.5717875012518173,retrain
main,0.01,0.025,linear_window,SAU,NCA,-0.010442486239296,0.3774631281267428,0.3670206418874468,retrain
main,0.01,0.025,linear_window,SAU,NEU,0.0144208616036804,0.0747819710274397,0.08920283263112011,retrain
main,0.01,0.025,linear_window,SAU,NWN,0.0053896547873412,0.2793001019054222,0.2846897566927634,retrain
main,0.01,0.025,linear_window,SAU,WCE,-0.0120851368310182,0.2217530348500325,0.2096678980190143,retrain
main,0.01,0.025,linear_window,SAU,WNA,-0.0382025345131052,0.47394624696629,0.43574371245318483,retrain
main,0.01,0.025,linear_window,WCE,CNA,0.0154326145648736,0.3753473459213639,0.3907799604862375,retrain
main,0.01,0.025,linear_window,WCE,EAS,0.1799071311595764,3.2127734397744723,3.392680570934049,retrain
main,0.01,0.025,linear_window,WCE,EAU,0.0770960212649794,0.766686540738556,0.8437825620035354,retrain
main,0.01,0.025,linear_window,WCE,ENA,0.0913318139679953,0.6091971148575135,0.7005289288255088,retrain
main,0.01,0.025,linear_window,WCE,MED,0.028287240787487,0.2844194868620299,0.3127067276495169,retrain
main,0.01,0.025,linear_window,WCE,NCA,0.154531970458837,0.5783119340095697,0.7328439044684067,retrain
main,0.01,0.025,linear_window,WCE,NEU,0.0366099087474182,0.1594122465845232,0.1960221553319414,retrain
main,0.01,0.025,linear_window,WCE,NWN,0.0789034586656201,0.1001938614372248,0.1790973201028449,retrain
main,0.01,0.025,linear_window,WCE,SAU,0.1031583139816307,0.3696566708602084,0.47281498484183915,retrain
main,0.01,0.025,linear_window,WCE,WNA,-0.0199559728411034,0.2478953978381133,0.2279394249970099,retrain
main,0.01,0.025,linear_window,WNA,CNA,0.0327573935291789,0.4310680695491203,0.4638254630782992,retrain
main,0.01,0.025,linear_window,WNA,EAS,-0.0464475358466873,1.8644405379043203,1.817993002057633,retrain
main,0.01,0.025,linear_window,WNA,EAU,0.0604078298709238,0.422316275240625,0.4827241051115488,retrain
main,0.01,0.025,linear_window,WNA,ENA,0.1056825855889146,0.2158191114921155,0.3215016970810301,retrain
main,0.01,0.025,linear_window,WNA,MED,-0.0434951889830029,0.1014431218180374,0.0579479328350345,retrain
main,0.01,0.025,linear_window,WNA,NCA,0.1079107102887469,0.1820702811121091,0.289980991400856,retrain
main,0.01,0.025,linear_window,WNA,NEU,0.0178466988067751,0.1343687991468587,0.15221549795363382,retrain
main,0.01,0.025,linear_window,WNA,NWN,-0.0231635977448826,0.2116317316269465,0.1884681338820639,retrain
main,0.01,0.025,linear_window,WNA,SAU,0.1004828552791225,0.8646723305458971,0.9651551858250196,retrain
main,0.01,0.025,linear_window,WNA,WCE,-0.0231008523048493,0.0694578690558486,0.04635701675099929,retrain
main,0.01,0.025,patchtst_small,CNA,EAS,0.2758059364295559,1.6946274128889516,1.9704333493185076,retrain
main,0.01,0.025,patchtst_small,CNA,EAU,0.1306476013481548,1.1270382353605946,1.2576858367087493,retrain
main,0.01,0.025,patchtst_small,CNA,ENA,-0.0108961662424074,0.9510918852270792,0.9401957189846718,retrain
main,0.01,0.025,patchtst_small,CNA,MED,0.0314947438060448,0.2760745337347073,0.3075692775407521,retrain
main,0.01,0.025,patchtst_small,CNA,NCA,0.0141795570980313,0.2047893360419882,0.2189688931400195,retrain
main,0.01,0.025,patchtst_small,CNA,NEU,0.1435895852821162,0.1239771582354161,0.2675667435175323,retrain
main,0.01,0.025,patchtst_small,CNA,NWN,0.18075045328936,0.4768623842372625,0.6576128375266226,retrain
main,0.01,0.025,patchtst_small,CNA,SAU,0.0604094835360674,0.3555746657210962,0.4159841492571636,retrain
main,0.01,0.025,patchtst_small,CNA,WCE,0.0583460076212936,0.145413571774287,0.2037595793955806,retrain
main,0.01,0.025,patchtst_small,CNA,WNA,0.0360076187973614,0.2645824487939853,0.3005900675913467,retrain
main,0.01,0.025,patchtst_small,EAS,CNA,0.0033722191847668,0.4342444493862867,0.4376166685710535,retrain
main,0.01,0.025,patchtst_small,EAS,EAU,-0.0100846663833398,0.9056382160605704,0.8955535496772306,retrain
main,0.01,0.025,patchtst_small,EAS,ENA,0.0651587229257166,0.5103757236915932,0.5755344466173098,retrain
main,0.01,0.025,patchtst_small,EAS,MED,-0.03289789246558,0.3973481844435947,0.3644502919780147,retrain
main,0.01,0.025,patchtst_small,EAS,NCA,-0.0007840893804252,0.8104380008347409,0.8096539114543158,retrain
main,0.01,0.025,patchtst_small,EAS,NEU,0.0199709201912805,0.1719624230952069,0.1919333432864874,retrain
main,0.01,0.025,patchtst_small,EAS,NWN,0.0039334859133188,0.2748621831453842,0.278795669058703,retrain
main,0.01,0.025,patchtst_small,EAS,SAU,0.0853576495105349,0.4516836926259498,0.5370413421364847,retrain
main,0.01,0.025,patchtst_small,EAS,WCE,-0.0003646367707491,0.4766273623802798,0.4762627256095307,retrain
main,0.01,0.025,patchtst_small,EAS,WNA,-0.0388494843660657,0.2878706276843795,0.2490211433183138,retrain
main,0.01,0.025,patchtst_small,EAU,CNA,0.0422837630628084,0.1826627221286893,0.2249464851914977,retrain
main,0.01,0.025,patchtst_small,EAU,EAS,0.1148424011233131,5.44898244762196,5.563824848745273,retrain
main,0.01,0.025,patchtst_small,EAU,ENA,-0.0169583619143915,0.4333720378702177,0.41641367595582623,retrain
main,0.01,0.025,patchtst_small,EAU,MED,0.0199909860436551,0.5232324705290485,0.5432234565727037,retrain
main,0.01,0.025,patchtst_small,EAU,NCA,-0.0362182509723083,0.6833721634832074,0.6471539125108992,retrain
main,0.01,0.025,patchtst_small,EAU,NEU,0.0629829497138992,0.2819285812307066,0.3449115309446058,retrain
main,0.01,0.025,patchtst_small,EAU,NWN,0.0317621480463551,0.3694519988699556,0.4012141469163107,retrain
main,0.01,0.025,patchtst_small,EAU,SAU,0.0786361805105412,0.8994117014234179,0.9780478819339591,retrain
main,0.01,0.025,patchtst_small,EAU,WCE,-0.036213355896038,0.1117350353970355,0.0755216795009975,retrain
main,0.01,0.025,patchtst_small,EAU,WNA,-0.0030675001514361,0.4870516710284883,0.4839841708770522,retrain
main,0.01,0.025,patchtst_small,ENA,CNA,0.0156987302922719,0.8717718519984211,0.887470582290693,retrain
main,0.01,0.025,patchtst_small,ENA,EAS,0.28634364447913,3.498495277975318,3.784838922454448,retrain
main,0.01,0.025,patchtst_small,ENA,EAU,0.2049838398485297,0.4937242919517006,0.6987081318002303,retrain
main,0.01,0.025,patchtst_small,ENA,MED,-0.0378544200068334,0.6046964015070553,0.5668419815002219,retrain
main,0.01,0.025,patchtst_small,ENA,NCA,0.0642659135329068,0.2249829744720185,0.2892488880049253,retrain
main,0.01,0.025,patchtst_small,ENA,NEU,0.1338695081302966,0.3468370679306527,0.48070657606094935,retrain
main,0.01,0.025,patchtst_small,ENA,NWN,0.0282406500984074,0.3964888769548321,0.4247295270532395,retrain
main,0.01,0.025,patchtst_small,ENA,SAU,0.0307676745299991,0.8806744770094289,0.911442151539428,retrain
main,0.01,0.025,patchtst_small,ENA,WCE,0.0311489661769306,0.4580263490141067,0.4891753151910373,retrain
main,0.01,0.025,patchtst_small,ENA,WNA,0.0480973302485802,0.2521661559055633,0.3002634861541435,retrain
main,0.01,0.025,patchtst_small,MED,CNA,0.0221204162199313,0.6369431876827666,0.6590636039026979,retrain
main,0.01,0.025,patchtst_small,MED,EAS,0.1008158996438229,1.877683810169105,1.9784997098129278,retrain
main,0.01,0.025,patchtst_small,MED,EAU,0.1167402984080604,1.2979039513110675,1.4146442497191278,retrain
main,0.01,0.025,patchtst_small,MED,ENA,0.0115510345932699,1.1560493976805033,1.1676004322737732,retrain
main,0.01,0.025,patchtst_small,MED,NCA,0.0379308243205957,0.3648661922027322,0.4027970165233279,retrain
main,0.01,0.025,patchtst_small,MED,NEU,0.0639042096404323,0.1561883814820886,0.2200925911225209,retrain
main,0.01,0.025,patchtst_small,MED,NWN,0.0707197621151637,0.9527015157596628,1.0234212778748264,retrain
main,0.01,0.025,patchtst_small,MED,SAU,0.1227260184898271,0.6855189144543975,0.8082449329442246,retrain
main,0.01,0.025,patchtst_small,MED,WCE,0.0184759575969287,0.1919687214652383,0.210444679062167,retrain
