canonical_station_uid,source_region,target_region,cell5,mae_out_minus_in,risk_class,p_safe,p_moderate,p_high,predicted_risk_class,recommendation
eur_ecad_01::17585,NEU,MED,40_10,0.2677481015121006,high,0.0026962640933442562,0.009451288823623775,0.9878524470830321,high,retrain
eur_ecad_01::14655,MED,NEU,50_10,-0.0924046770732367,safe,0.9934899784699845,0.006364487170927895,0.00014553435908740272,safe,deploy
eur_ecad_01::14655,WCE,NEU,50_10,-0.0459085408582065,safe,0.9812238246091647,0.018390079733454995,0.00038609565738001976,safe,deploy
eur_ecad_01::14658,MED,WCE,50_10,-0.0143868396622419,safe,0.17930385509621624,0.7902541523763678,0.030441992527415765,moderate,adapt
eur_ecad_01::14658,NEU,WCE,50_10,0.0836287797235617,moderate,0.009643136078876447,0.9648224150451441,0.025534448875979,moderate,adapt
eur_ecad_01::14659,MED,WCE,50_10,-0.0099890257734771,safe,0.9028638169239731,0.08694387853627746,0.010192304539749127,safe,deploy
eur_ecad_01::14659,NEU,WCE,50_10,0.069892630673201,moderate,0.009825268365583312,0.9880250682297961,0.0021496634046203073,moderate,adapt
eur_ecad_01::16924,WCE,MED,40_10,0.1811415977827106,high,0.0010594168016680309,0.021888690239416413,0.9770518929589158,high,retrain
eur_ecad_01::16924,NEU,MED,40_10,0.2698139924993508,high,0.00015870214853613642,0.0007243755981151506,0.999116922253349,high,retrain
eur_ecad_01::16947,WCE,MED,40_10,0.2072755041977725,high,0.0013883904874177834,0.021898532674978707,0.9767130768376036,high,retrain
eur_ecad_01::16947,NEU,MED,40_10,0.2811517861491133,high,0.0002274244326291355,0.0007311147754990273,0.9990414607918722,high,retrain
eur_ecad_01::17103,WCE,MED,40_10,0.1721720825571937,high,0.004794198653415802,0.11589076038335747,0.8793150409632261,high,retrain
eur_ecad_01::17103,NEU,MED,40_10,0.3076691966998779,high,0.0003832786788756613,0.002749370364365871,0.9968673509567585,high,retrain
eur_ecad_01::17476,MED,NEU,50_-5,-0.2014554753849302,safe,0.9821612055116498,0.010170420867840143,0.007668373620510115,safe,deploy
eur_ecad_01::17476,WCE,NEU,50_-5,-0.0471956602309573,safe,0.9808634484228197,0.017652515232505737,0.0014840363446748392,safe,deploy
eur_ecad_01::17512,WCE,MED,40_10,0.1542255977176609,high,0.006347050872351399,0.15838845382553657,0.8352644953021116,high,retrain
eur_ecad_01::17512,NEU,MED,40_10,0.2877038662205931,high,0.00235395048586963,0.008001959050669818,0.9896440904634606,high,retrain
eur_ecad_01::14363,MED,WCE,50_5,-0.0916873517596332,safe,0.9245228371243719,0.07142363335191776,0.004053529523709911,safe,deploy
eur_ecad_01::14363,NEU,WCE,50_5,0.0694390191070408,moderate,0.0013674597838655464,0.995428231930073,0.0032043082860613572,moderate,adapt
eur_ecad_01::14365,MED,WCE,50_10,-0.0703187638079656,safe,0.9323194281920756,0.06678522699100621,0.0008953448169175413,safe,deploy
eur_ecad_01::14365,NEU,WCE,50_10,0.0705460397000523,moderate,0.004566841319137444,0.9951490727193096,0.0002840859615529585,moderate,adapt
eur_ecad_01::14366,MED,WCE,50_10,-0.0703187638079656,safe,0.9564110353000704,0.04262162565716492,0.0009673390427644998,safe,deploy
eur_ecad_01::14366,NEU,WCE,50_10,0.0705460397000523,moderate,0.0068630034746483696,0.9918099950424044,0.0013270014829472247,moderate,adapt
eur_ecad_01::15930,MED,WCE,50_10,-0.0649044153619007,safe,0.9461249225933627,0.053012482183158426,0.0008625952234788796,safe,deploy
eur_ecad_01::15930,NEU,WCE,50_10,0.0880885774599482,moderate,0.00379322031372005,0.9949986986769657,0.001208081009314178,moderate,adapt
eur_ecad_01::15931,MED,WCE,50_5,-0.1444345174409296,safe,0.47464717088175223,0.4025505048984457,0.12280232421980217,safe,deploy
eur_ecad_01::15931,NEU,WCE,50_5,-0.0137399132761935,safe,0.02246152403420312,0.9699523063346372,0.007586169631159214,moderate,adapt
eur_ecad_01::15932,MED,WCE,50_5,-0.1210689285707351,safe,0.6104998047964344,0.3054372620875644,0.0840629331160016,safe,deploy
eur_ecad_01::15932,NEU,WCE,50_5,0.0004083383065855,moderate,0.033044258712695646,0.9629503901459472,0.004005351141357081,moderate,adapt
eur_ecad_01::15935,MED,WCE,50_10,-0.0806948766498543,safe,0.9012166376537759,0.09717856624721435,0.001604796099008808,safe,deploy
eur_ecad_01::15935,NEU,WCE,50_10,0.0670870543225627,moderate,0.00404003748737639,0.9952534098113973,0.0007065527012263034,moderate,adapt
eur_ecad_01::15936,MED,WCE,50_10,-0.0535098478291127,safe,0.9311320208014521,0.06585306732482753,0.003014911873719876,safe,deploy
eur_ecad_01::15936,NEU,WCE,50_10,0.0871962724874779,moderate,0.009040722561952102,0.9520174753165618,0.0389418021214867,moderate,adapt
eur_ecad_01::15941,MED,WCE,50_10,-0.0359013911344319,safe,0.9323578616053292,0.06658192069142076,0.0010602177032496551,safe,deploy
eur_ecad_01::15941,NEU,WCE,50_10,0.0625049448550698,moderate,0.00040855044701528485,0.9982692818498913,0.0013221677030935523,moderate,adapt
eur_ecad_01::15943,MED,WCE,50_10,-0.0514357705520645,safe,0.9040414801850295,0.09194515000641795,0.004013369808552413,safe,deploy
eur_ecad_01::15943,NEU,WCE,50_10,0.0787712942528933,moderate,0.010208901682353206,0.9573614533686357,0.03242964494901134,moderate,adapt
eur_ecad_01::15945,MED,WCE,45_5,-0.0948789047144398,safe,0.9825755455017405,0.017162147258771507,0.0002623072394880364,safe,deploy
eur_ecad_01::15945,NEU,WCE,45_5,0.064190702994141,moderate,0.0043880594777246824,0.9956119405222755,0.0,moderate,adapt
eur_ecad_01::15946,MED,WCE,50_5,-0.0234514950073836,safe,0.9400668851615387,0.05965873361514972,0.00027438122331179183,safe,deploy
eur_ecad_01::15946,NEU,WCE,50_5,0.0765993112850145,moderate,0.012581228779242103,0.9850241877798311,0.002394583440926409,moderate,adapt
eur_ecad_01::15948,MED,NEU,50_5,-0.061547915409434,safe,0.977717920337338,0.021084134006676258,0.0011979456559856913,safe,deploy
eur_ecad_01::15948,WCE,NEU,50_5,-0.0190113684489161,safe,0.535813254154609,0.46335733461677026,0.0008294112286209788,safe,deploy
eur_ecad_01::15949,MED,NEU,50_5,-0.0949110790585532,safe,0.947362848608438,0.04339450803326753,0.009242643358294807,safe,deploy
eur_ecad_01::15949,WCE,NEU,50_5,-0.0191855105769032,safe,0.7211994121225361,0.2707326400809406,0.008067947796523454,safe,deploy
eur_ecad_01::15955,MED,WCE,45_10,0.0221697678415608,moderate,0.602315832151771,0.3916259513976258,0.006058216450603643,safe,deploy
eur_ecad_01::15955,NEU,WCE,45_10,0.0873727456295645,moderate,0.005863525357057332,0.9902178715805183,0.0039186030624243345,moderate,adapt
eur_ecad_01::15957,MED,WCE,50_10,-0.0754977911403411,safe,0.8067265447562234,0.1879932936945478,0.005280161549228712,safe,deploy
eur_ecad_01::15957,NEU,WCE,50_10,0.0932731655335157,moderate,0.02511283921761034,0.8962765969041434,0.0786105638782466,moderate,adapt
eur_ecad_01::15958,MED,WCE,45_10,-0.0703621357138337,safe,0.9782702866524847,0.021016364422774925,0.0007133489247402642,safe,deploy
eur_ecad_01::15958,NEU,WCE,45_10,0.0821497421387484,moderate,0.0037517072619529823,0.9953779014038205,0.0008703913342264993,moderate,adapt
eur_ecad_01::15959,MED,WCE,50_10,-0.0738969512160014,safe,0.8780643334059439,0.11891599318581214,0.0030196734082434595,safe,deploy
eur_ecad_01::15959,NEU,WCE,50_10,0.0800569835103446,moderate,0.005308575564482547,0.9927251868852637,0.0019662375502537137,moderate,adapt
eur_ecad_01::15960,MED,WCE,45_5,-0.0653707137486465,safe,0.9388566127227469,0.056012769645687875,0.005130617631564494,safe,deploy
eur_ecad_01::15960,NEU,WCE,45_5,0.0788116796447386,moderate,0.01699006956980399,0.8761505210854816,0.10685940934471505,moderate,adapt
eur_ecad_01::15961,MED,WCE,45_10,0.0696882979870081,moderate,0.26296796511861104,0.7075792369040997,0.02945279797728927,moderate,adapt
eur_ecad_01::15961,NEU,WCE,45_10,0.112226489226936,moderate,0.012130096316967764,0.8596742738837948,0.12819562979923738,moderate,adapt
eur_ecad_01::15962,MED,WCE,45_10,0.008730328911557,moderate,0.9613923755362209,0.03852207195751258,8.555250626630681e-05,safe,deploy
eur_ecad_01::15962,NEU,WCE,45_10,0.1100081386327289,moderate,0.01385242522262724,0.9815072461581413,0.004640328619231077,moderate,adapt
eur_ecad_01::15963,MED,WCE,45_5,-0.1129210083751917,safe,0.5121830514666963,0.47571347801105657,0.012103470522247039,safe,deploy
eur_ecad_01::15963,NEU,WCE,45_5,0.0664577033994469,moderate,0.003324691403919619,0.9948098523685778,0.0018654562275024916,moderate,adapt
eur_ecad_01::15964,MED,WCE,50_10,-0.0686188374889829,safe,0.9749325656989051,0.024631336470380016,0.00043609783071461183,safe,deploy
eur_ecad_01::15964,NEU,WCE,50_10,0.0668127879362536,moderate,0.0008711316750046296,0.9991288683249955,0.0,moderate,adapt
eur_ecad_01::15965,MED,NEU,50_5,-0.1062547435382272,safe,0.9652164415636744,0.02966088048490095,0.005122677951424325,safe,deploy
eur_ecad_01::15965,WCE,NEU,50_5,-0.0292568041615064,safe,0.4301644023630872,0.5640180440961061,0.005817553540806974,moderate,deploy
eur_ecad_01::15967,MED,WCE,45_5,0.0116786918108311,moderate,0.11728004937990737,0.8501496853188524,0.03257026530123977,moderate,adapt
eur_ecad_01::15967,NEU,WCE,45_5,0.0842424637186485,moderate,0.018935103166823793,0.9740281611397336,0.007036735693442651,moderate,adapt
eur_ecad_01::15968,MED,WCE,50_10,-0.0390258597740262,safe,0.953152979677274,0.04598059616403017,0.0008664241586953407,safe,deploy
eur_ecad_01::15968,NEU,WCE,50_10,0.10826762131164,moderate,0.01251503806787647,0.9709368569349482,0.0165481049971752,moderate,adapt
eur_ecad_01::16289,MED,WCE,50_5,-0.0803503245741863,safe,0.9453549487359816,0.050957925563469716,0.0036871257005483167,safe,deploy
eur_ecad_01::16289,NEU,WCE,50_5,0.0443670328375427,moderate,0.006866383247070531,0.9928729120298199,0.00026070472310979205,moderate,adapt
eur_ecad_01::16292,MED,WCE,50_5,-0.0938879792394078,safe,0.9218007914947185,0.0780070033449694,0.00019220516031219007,safe,deploy
eur_ecad_01::16292,NEU,WCE,50_5,0.0408411478576038,moderate,0.004853859646156566,0.9925163576512454,0.0026297827025978018,moderate,adapt
eur_ecad_01::16294,MED,WCE,50_10,-0.0594017208186148,safe,0.7824108979600094,0.21497881699791252,0.0026102850420792554,safe,deploy
eur_ecad_01::16294,NEU,WCE,50_10,0.0874657802675162,moderate,0.0063877547039146235,0.9859775878207755,0.007634657475309884,moderate,adapt
eur_ecad_01::14467,MED,NEU,50_5,-0.0709624924520975,safe,0.9633841051190156,0.027533018742916682,0.009082876138067497,safe,deploy
eur_ecad_01::14467,WCE,NEU,50_5,-0.0251974041030673,safe,0.7885902619973612,0.2038192037256278,0.007590534277010733,safe,deploy
eur_ecad_01::14470,MED,WCE,50_10,0.0018273924538387,moderate,0.9496724343295748,0.0495489287027196,0.0007786369677056183,safe,deploy
eur_ecad_01::14470,NEU,WCE,50_10,0.0862115241789256,moderate,0.011475988972761215,0.9842271309053943,0.0042968801218442225,moderate,adapt
eur_ecad_01::14473,MED,WCE,50_5,-0.1505404613574716,safe,0.9339683309844851,0.06363780872963125,0.002393860285883679,safe,deploy
eur_ecad_01::14473,NEU,WCE,50_5,0.0077035134978249,moderate,0.027779073582633602,0.9722209264173662,0.0,moderate,adapt
eur_ecad_01::14474,MED,WCE,45_5,-0.1088437084631999,safe,0.9549048425047368,0.04349734475239548,0.001597812742867394,safe,deploy
eur_ecad_01::14474,NEU,WCE,45_5,0.0407278511828237,moderate,0.015803724153669523,0.9824542286404291,0.0017420472059018262,moderate,adapt
eur_ecad_01::14475,MED,WCE,45_5,-0.0033191106902297,safe,0.11088598114882285,0.5217098198230284,0.3674041990281489,moderate,adapt
eur_ecad_01::14475,NEU,WCE,45_5,0.0634459303424304,moderate,0.022414314012324934,0.9370153674485652,0.040570318539110486,moderate,adapt
eur_ecad_01::14477,MED,WCE,45_5,-0.1111760369568433,safe,0.15038992701684492,0.44038214881642285,0.4092279241667324,moderate,adapt
eur_ecad_01::14477,NEU,WCE,45_5,0.0174836208777646,moderate,0.04747920954798384,0.8453460540420713,0.10717473640994482,moderate,adapt
eur_ecad_01::14480,MED,WCE,45_10,0.0580901502543791,moderate,0.45345625158713987,0.49986838989345017,0.04667535851940969,moderate,deploy
eur_ecad_01::14480,NEU,WCE,45_10,0.1022657517752403,moderate,0.05037142668526681,0.922354196921769,0.027274376392964313,moderate,adapt
eur_ecad_01::14481,MED,WCE,45_10,-0.067166236579887,safe,0.9875048466486847,0.012459203211748496,3.5950139566816586e-05,safe,deploy
eur_ecad_01::14481,NEU,WCE,45_10,0.0827379211574519,moderate,0.0017208528680298552,0.99827914713197,0.0,moderate,adapt
eur_ecad_01::14482,MED,WCE,45_10,0.0554953318963336,moderate,0.6372918757521165,0.3601220883220419,0.0025860359258415696,safe,deploy
eur_ecad_01::14482,NEU,WCE,45_10,0.1403813263667692,high,0.007692688672903567,0.9897290007325499,0.0025783105945467095,moderate,adapt
eur_ecad_01::12790,MED,WCE,45_5,-0.0679736081450474,safe,0.5655555778090713,0.4104156690358739,0.024028753155054736,safe,deploy
eur_ecad_01::12790,NEU,WCE,45_5,0.080975991765511,moderate,0.004119849783923849,0.990073189696334,0.005806960519741985,moderate,adapt
eur_ecad_01::12791,MED,WCE,45_5,-0.0679736081450474,safe,0.48864755213218697,0.4618679499776698,0.049484497890143433,safe,deploy
eur_ecad_01::12791,NEU,WCE,45_5,0.080975991765511,moderate,0.002861640909679342,0.9706418565226063,0.0264965025677142,moderate,adapt
eur_ecad_01::12793,MED,WCE,45_5,-0.0679736081450474,safe,0.5655555778090713,0.4104156690358739,0.024028753155054736,safe,deploy
eur_ecad_01::12793,NEU,WCE,45_5,0.080975991765511,moderate,0.004119849783923849,0.990073189696334,0.005806960519741985,moderate,adapt
eur_ecad_01::15969,MED,WCE,50_10,-0.0138984882308794,safe,0.9560597272078672,0.04328755666735131,0.0006527161247813693,safe,deploy
eur_ecad_01::15969,NEU,WCE,50_10,0.0895806295065075,moderate,0.003993550831340439,0.9950407066840893,0.0009657424845704478,moderate,adapt
eur_ecad_01::15971,MED,WCE,50_10,0.0223164552427133,moderate,0.5161198283487303,0.47319536711930565,0.010684804531964085,safe,deploy
eur_ecad_01::15971,NEU,WCE,50_10,0.0984722098979302,moderate,0.0041129007099079875,0.9652731414643344,0.030613957825757397,moderate,adapt
eur_ecad_01::15972,MED,WCE,50_5,-0.0346535520898476,safe,0.963708098386496,0.03612645998797676,0.00016544162552716842,safe,deploy
eur_ecad_01::15972,NEU,WCE,50_5,0.0719158186214481,moderate,0.05642860485200626,0.9404688044001633,0.0031025907478303564,moderate,adapt
eur_ecad_01::15973,MED,WCE,50_5,-0.0384720239466731,safe,0.9574681039959475,0.04073870059318319,0.0017931954108689413,safe,deploy
eur_ecad_01::15973,NEU,WCE,50_5,0.0908483193974425,moderate,0.04108212176387816,0.9552339774225354,0.0036839008135865527,moderate,adapt
eur_ecad_01::15551,MED,WCE,45_5,-0.0159248532437614,safe,0.44746674513438567,0.5328528069742318,0.019680447891382735,moderate,deploy
eur_ecad_01::15551,NEU,WCE,45_5,0.0991335888424269,moderate,0.0015731498964476614,0.9837203949107052,0.014706455192847245,moderate,adapt
eur_ecad_01::15553,MED,WCE,45_10,0.0755614305387384,moderate,0.5201255093555855,0.4736415054136127,0.0062329852308017,safe,deploy
eur_ecad_01::15553,NEU,WCE,45_10,0.1322159120602268,moderate,0.014062795335621001,0.976875701160848,0.00906150350353103,moderate,adapt
eur_ecad_01::15554,MED,WCE,50_10,-0.0297471587512094,safe,0.9003793204326953,0.09605681017933185,0.0035638693879729475,safe,deploy
eur_ecad_01::15554,NEU,WCE,50_10,0.1028740424365457,moderate,0.012342645020319534,0.9790487977961289,0.008608557183551914,moderate,adapt
eur_ecad_01::15555,MED,WCE,45_10,0.0694600259824254,moderate,0.37045711591443325,0.5990284180043395,0.030514466081226554,moderate,adapt
eur_ecad_01::15555,NEU,WCE,45_10,0.1102057058150633,moderate,0.02613157599051208,0.9215892765437306,0.052279147465757625,moderate,adapt
eur_ecad_01::17592,WCE,MED,40_10,0.2111629001660979,high,0.004678802890299592,0.016886603884053362,0.9784345932256477,high,retrain
eur_ecad_01::17592,NEU,MED,40_10,0.2687931236971366,high,0.004019338618621987,0.0036327797162830225,0.9923478816650952,high,retrain
eur_ecad_01::17593,WCE,MED,40_10,0.0794470966365592,moderate,0.007804591743728908,0.20175405381973527,0.7904413544365355,high,retrain
eur_ecad_01::17593,NEU,MED,40_10,0.2161019603283551,high,0.002266509560934398,0.005064219268652184,0.9926692711704136,high,retrain
eur_ecad_01::14660,MED,WCE,45_10,0.0522448896878686,moderate,0.6214458965817382,0.3740969807435317,0.004457122674729958,safe,deploy
eur_ecad_01::14660,NEU,WCE,45_10,0.1126247261878941,moderate,0.008332188965621644,0.9856591830047748,0.0060086280296034675,moderate,adapt
eur_ecad_01::14661,MED,WCE,50_10,-0.0574667818097243,safe,0.8806686391728054,0.11389841422927653,0.00543294659791779,safe,deploy
eur_ecad_01::14661,NEU,WCE,50_10,0.103322393058844,moderate,0.013586014114804403,0.9398245571238675,0.04658942876132826,moderate,adapt
eur_ecad_01::14662,MED,WCE,45_10,0.0046440908523091,moderate,0.6312911933040356,0.363571446161163,0.0051373605348022265,safe,deploy
eur_ecad_01::14662,NEU,WCE,45_10,0.0961517742865059,moderate,0.0034305133413081402,0.9933092709939855,0.003260215664706411,moderate,adapt
eur_ecad_01::14664,MED,WCE,50_10,-0.0095515848487433,safe,0.7025865788109557,0.2921921704945634,0.005221250694481445,safe,deploy
eur_ecad_01::14664,NEU,WCE,50_10,0.0735022537388685,moderate,0.005534567082459599,0.9906183470005103,0.003847085917030244,moderate,adapt
eur_ecad_01::14665,MED,WCE,50_5,-0.0895959507633117,safe,0.9786731631102987,0.021068803421400283,0.00025803346830078364,safe,deploy
eur_ecad_01::14665,NEU,WCE,50_5,0.0704644101307359,moderate,0.0015447498069335378,0.9982523065687291,0.00020294362433746546,moderate,adapt
eur_ecad_01::14079,MED,WCE,45_5,-0.0619258239420541,safe,0.6654800576415386,0.33140360801153884,0.00311633434692291,safe,deploy
eur_ecad_01::14079,NEU,WCE,45_5,0.0641335718160212,moderate,0.0036158043596996696,0.9875475549731524,0.008836640667147731,moderate,adapt
eur_ecad_01::14080,MED,WCE,50_10,-0.0273042177820039,safe,0.9362245446342757,0.06043797920453613,0.003337476161187815,safe,deploy
eur_ecad_01::14080,NEU,WCE,50_10,0.0744621545301473,moderate,0.005152389240909912,0.994713062217226,0.00013454854186436267,moderate,adapt
eur_ecad_01::14081,MED,WCE,50_10,-0.0755144511438041,safe,0.9450928689057954,0.053942656276466674,0.0009644748177373968,safe,deploy
eur_ecad_01::14081,NEU,WCE,50_10,0.0713181709215966,moderate,0.001215212483397226,0.9983448290420058,0.00043995847459700287,moderate,adapt
eur_ecad_01::14082,MED,WCE,45_10,-0.0370516327453516,safe,0.9130138635117704,0.0869131736500822,7.296283814718329e-05,safe,deploy
eur_ecad_01::14082,NEU,WCE,45_10,0.1083329132632915,moderate,0.0008237314387453332,0.9990525279494211,0.0001237406118336692,moderate,adapt
eur_ecad_01::14083,MED,WCE,45_10,-0.0458582273795409,safe,0.8866642019657054,0.11274275018903471,0.000593047845260136,safe,deploy
eur_ecad_01::14083,NEU,WCE,45_10,0.1122163215759295,moderate,0.0038614369299213715,0.9899665674699277,0.006171995600150714,moderate,adapt
eur_ecad_01::15353,MED,NEU,50_10,-0.0865079394734049,safe,0.9975175069708286,0.002427152936599932,5.5340092571343646e-05,safe,deploy
eur_ecad_01::15353,WCE,NEU,50_10,-0.0625381861014497,safe,0.974774515445466,0.02515355920142536,7.192535310823859e-05,safe,deploy
eur_ecad_01::15354,MED,WCE,45_10,0.0273850453760218,moderate,0.602677213175145,0.3934947465312302,0.003828040293624747,safe,deploy
eur_ecad_01::15354,NEU,WCE,45_10,0.112840094998035,moderate,0.01399747745881889,0.977158671185613,0.008843851355567877,moderate,adapt
eur_ecad_01::15355,MED,WCE,45_5,-0.1057783422300611,safe,0.8785906765721173,0.10711897684032166,0.014290346587561256,safe,deploy
eur_ecad_01::15355,NEU,WCE,45_5,0.050314381082694,moderate,0.003966432466970511,0.9927650962894018,0.0032684712436278508,moderate,adapt
eur_ecad_01::15464,MED,NEU,50_10,-0.1060911771871895,safe,0.9852150534988526,0.014729606408575815,5.5340092571343646e-05,safe,deploy
eur_ecad_01::15464,WCE,NEU,50_10,-0.0673951529101333,safe,0.9883314738924213,0.01144907168020347,0.00021945442737515664,safe,deploy
eur_ecad_01::13868,MED,WCE,50_5,-0.0787085544677879,safe,0.9549058976804249,0.04200573159263798,0.0030883707269367755,safe,deploy
eur_ecad_01::13868,NEU,WCE,50_5,0.045305131005326,moderate,0.007234121041299711,0.9918816226681341,0.0008842562905663009,moderate,adapt
eur_ecad_01::13869,MED,WCE,50_5,-0.0988372352619979,safe,0.9679827484197188,0.031672542979069886,0.00034470860121084727,safe,deploy
eur_ecad_01::13869,NEU,WCE,50_5,0.0723810926158123,moderate,0.0027770935136483205,0.9967279220163606,0.000494984469991048,moderate,adapt
eur_ecad_01::13871,MED,WCE,45_10,-0.0044460805629071,safe,0.7992316573635265,0.20064577743162768,0.0001225652048466735,safe,deploy
eur_ecad_01::13871,NEU,WCE,45_10,0.094779212001347,moderate,0.0018127854921071089,0.9976851721934833,0.0005020423144098389,moderate,adapt
eur_ecad_01::13873,MED,WCE,50_5,-0.103013504117885,safe,0.8056783890124904,0.19337187713801934,0.000949733849490147,safe,deploy
eur_ecad_01::13873,NEU,WCE,50_5,0.0457225000967209,moderate,0.005004646659230133,0.9945919905089114,0.0004033628318584069,moderate,adapt
eur_ecad_01::17660,WCE,MED,40_10,0.2455939208118271,high,0.0021078179242372454,0.00947336928387416,0.9884188127918888,high,retrain
eur_ecad_01::17660,NEU,MED,40_10,0.2910781835042186,high,0.00224352460616508,0.002199804983880072,0.9955566704099552,high,retrain
eur_ecad_01::17663,WCE,MED,40_10,0.112759043408892,moderate,0.007834909043568289,0.1936514635474401,0.7985136274089915,high,retrain
eur_ecad_01::17663,NEU,MED,40_10,0.2670479787790247,high,0.002875080879537061,0.009156828869715718,0.9879680902507472,high,retrain
eur_ecad_01::17664,WCE,MED,40_10,0.1851691251802316,high,0.006602304465850167,0.05316802748969972,0.9402296680444496,high,retrain
eur_ecad_01::17664,NEU,MED,40_10,0.279441373262606,high,0.004525633780976577,0.006792181919334813,0.9886821842996889,high,retrain
eur_ecad_01::17666,WCE,MED,40_10,0.1786610737017584,high,0.006302198433486188,0.05824882772919294,0.9354489738373195,high,retrain
eur_ecad_01::17666,NEU,MED,40_10,0.3088822292187458,high,0.0026799345483571966,0.0078045710975899775,0.9895154943540528,high,retrain
eur_ecad_01::17667,WCE,MED,40_10,0.033526405828042,moderate,0.012140560300036402,0.24916035634881267,0.7386990833511506,high,retrain
eur_ecad_01::17667,NEU,MED,40_10,0.1948264459343245,high,0.0029217764426227675,0.008280301845052794,0.9887979217123251,high,retrain
eur_ecad_01::17669,WCE,MED,40_10,0.1311573205835818,moderate,0.010004028663828737,0.15071759721555755,0.8392783741206133,high,retrain
eur_ecad_01::17669,NEU,MED,40_10,0.282590253254261,high,0.0028638923909240386,0.006870456444161608,0.9902656511649148,high,retrain
eur_ecad_01::17670,WCE,MED,40_10,0.1014707784481929,moderate,0.00829962971870404,0.17474220420457087,0.8169581660767243,high,retrain
eur_ecad_01::17670,NEU,MED,40_10,0.2252393842867799,high,0.002822394956063381,0.009276129852588933,0.9879014751913477,high,retrain
eur_ecad_01::17594,WCE,MED,40_10,0.1359633741067081,moderate,0.00853424318018325,0.20329152349570717,0.7881742333241089,high,retrain
eur_ecad_01::17594,NEU,MED,40_10,0.2669187324239748,high,0.0027819002350920573,0.008857069922045227,0.9883610298428628,high,retrain
eur_ecad_01::17595,WCE,MED,40_10,0.1754236005467775,high,0.004613242301311091,0.13580597066652317,0.8595807870321646,high,retrain
eur_ecad_01::17595,NEU,MED,40_10,0.3018227793479604,high,0.00045599309380024375,0.0028158598001672775,0.9967281471060325,high,retrain
eur_ecad_01::17596,WCE,MED,40_10,0.1926835115423126,high,0.0020673848882716735,0.04178040269600523,0.9561522124157226,high,retrain
eur_ecad_01::17596,NEU,MED,40_10,0.3161882143558623,high,0.00020112077103471123,0.0007070849081152729,0.9990917943208499,high,retrain
eur_ecad_01::15842,MED,WCE,50_10,-0.0299544692557511,safe,0.8918922841805735,0.10204834141136945,0.006059374408056791,safe,deploy
eur_ecad_01::15842,NEU,WCE,50_10,0.0914235774390896,moderate,0.02060052614446541,0.9672553717520692,0.012144102103465698,moderate,adapt
eur_ecad_01::15844,MED,WCE,50_5,-0.0389073089269054,safe,0.9170408799884417,0.08278517743772601,0.00017394257383320064,safe,deploy
eur_ecad_01::15844,NEU,WCE,50_5,0.0573594970402355,moderate,0.0006978843621475039,0.9993021156378523,0.0,moderate,adapt
eur_ecad_01::15845,MED,NEU,50_5,-0.1038960334708103,safe,0.9866495633576912,0.012704457046818725,0.0006459795954899864,safe,deploy
eur_ecad_01::15845,WCE,NEU,50_5,-0.0532560393489021,safe,0.7503161965624907,0.24905881561416526,0.0006249878233441596,safe,deploy
eur_ecad_01::15846,MED,WCE,50_10,-0.0617724280220772,safe,0.7283123157652279,0.2663509986350603,0.00533668559971141,safe,deploy
eur_ecad_01::15846,NEU,WCE,50_10,0.0862762571226096,moderate,0.009481588670450371,0.9358848053535535,0.05463360597599665,moderate,adapt
eur_ecad_01::15847,MED,WCE,50_10,-0.0111054992351089,safe,0.8326374925810377,0.15042977518575842,0.016932732233204528,safe,deploy
eur_ecad_01::15847,NEU,WCE,50_10,0.1038719117628765,moderate,0.03599435503957212,0.848676073606698,0.11532957135372947,moderate,adapt
eur_ecad_01::15848,MED,WCE,45_5,-0.0107727775589512,safe,0.8167008995127569,0.1562781023931419,0.02702099809410115,safe,deploy
eur_ecad_01::15848,NEU,WCE,45_5,0.072997113689543,moderate,0.04732702859784816,0.9506033409758011,0.002069630426351377,moderate,adapt
eur_ecad_01::15849,MED,NEU,50_5,-0.1014074927569912,safe,0.9854045163656753,0.01394950403883427,0.0006459795954899864,safe,deploy
eur_ecad_01::15849,WCE,NEU,50_5,-0.0237869974833313,safe,0.8389247774233565,0.15903354745879175,0.002041675117852306,safe,deploy
eur_ecad_01::15850,MED,WCE,50_5,-0.0968331293794118,safe,0.8630407215961519,0.13629258740792027,0.0006666909959280207,safe,deploy
eur_ecad_01::15850,NEU,WCE,50_5,0.0313538833608419,moderate,0.009464123901666888,0.9882529738409902,0.0022829022573427602,moderate,adapt
eur_ecad_01::14942,MED,NEU,50_10,-0.1004397013584363,safe,0.9875934215502724,0.012351238357155991,5.5340092571343646e-05,safe,deploy
eur_ecad_01::14942,WCE,NEU,50_10,-0.0674559825684002,safe,0.9929971728732374,0.006968215756188015,3.461137057459448e-05,safe,deploy
eur_ecad_01::14946,MED,WCE,45_10,0.1123637506298074,moderate,0.3846785331845903,0.5677395624424785,0.04758190437293193,moderate,adapt
eur_ecad_01::14946,NEU,WCE,45_10,0.0782661231798949,moderate,0.07677340839590277,0.8057457358140185,0.11748085579007939,moderate,adapt
eur_ecad_01::14947,MED,WCE,50_5,-0.0635021113715055,safe,0.9362923241375603,0.06315072106642441,0.0005569547960156279,safe,deploy
eur_ecad_01::14947,NEU,WCE,50_5,0.0822466663079279,moderate,0.0009975457656776097,0.9979926299729078,0.0010098242614144989,moderate,adapt
