forecast_model,policy,n_pairs,point_r2,alpha,target_coverage,empirical_coverage,mean_bound_width,deploy_rate,adapt_rate,retrain_rate,unsafe_deploy_rate,mean_cost
stgcn_diffusion,concat_global,110,0.6477935166115296,0.05,0.95,0.9653333333333334,0.093795912838187,0.0,0.0,1.0,0.0,0.765939393939394
stgcn_diffusion,fixed_source_fusion_global,110,0.6662536949734734,0.2,0.8,0.8025454545454546,0.018963900591679187,0.0,0.000909090909090909,0.9990909090909091,0.0,0.7717575757575756
stgcn_diffusion,fixed_source_fusion_global,110,0.6662536949734734,0.1,0.9,0.9086060606060605,0.034754366509220466,0.0,0.0,1.0,0.0,0.7792121212121211
stgcn_diffusion,fixed_source_fusion_global,110,0.6662536949734734,0.05,0.95,0.9641212121212122,0.09035598945532901,0.0,0.0,1.0,0.0,0.7750909090909092
stgcn_diffusion,reliability_fusion_global,110,0.6556508927384954,0.2,0.8,0.8075151515151515,0.020603883623537888,0.0,0.00012121212121212121,0.999878787878788,0.0,0.7701818181818181
stgcn_diffusion,reliability_fusion_global,110,0.6556508927384954,0.1,0.9,0.9122424242424241,0.03801475507839711,0.0,0.0,1.0,0.0,0.7757575757575759
stgcn_diffusion,reliability_fusion_global,110,0.6556508927384954,0.05,0.95,0.9646666666666666,0.09628479123192948,0.0,0.0,1.0,0.0,0.7747272727272727
stgcn_diffusion,reliability_fusion_conflict_stratified,110,0.6556508927384954,0.2,0.8,0.8251515151515152,0.027920894532121286,0.0008484848484848484,0.09648484848484848,0.9026666666666667,0.0,0.6046666666666667
stgcn_diffusion,reliability_fusion_conflict_stratified,110,0.6556508927384954,0.1,0.9,0.9375151515151515,0.07291878811392083,6.0606060606060605e-05,0.023878787878787878,0.9760606060606061,0.0,0.7267878787878786
stgcn_diffusion,reliability_fusion_conflict_stratified,110,0.6556508927384954,0.05,0.95,0.9488484848484847,0.07005414660406055,0.0,0.006666666666666667,0.9933333333333333,0.0,0.7572121212121212
stgcn_diffusion,three_source_excl_local_global,110,0.6468846719786074,0.2,0.8,0.8022424242424242,0.013945387175756201,6.0606060606060605e-05,0.08127272727272727,0.9186666666666667,0.0,0.6049696969696969
stgcn_diffusion,three_source_excl_local_global,110,0.6468846719786074,0.1,0.9,0.9058787878787878,0.028765280011257097,0.0,0.0011515151515151514,0.998848484848485,0.0,0.7615757575757577
stgcn_diffusion,three_source_excl_local_global,110,0.6468846719786074,0.05,0.95,0.9616969696969697,0.03764193389689191,0.0,0.0,1.0,0.0,0.7754545454545454
stgcn_diffusion,three_source_excl_local_conflict_stratified,110,0.6468846719786074,0.2,0.8,0.8301212121212121,0.016208204486582587,0.028484848484848484,0.1804242424242424,0.7910909090909091,0.009205426356589146,0.40139393939393936
stgcn_diffusion,three_source_excl_local_conflict_stratified,110,0.6468846719786074,0.1,0.9,0.9383636363636363,0.028419084667710662,0.0048484848484848485,0.15236363636363634,0.8427878787878788,0.0,0.505030303030303
stgcn_diffusion,three_source_excl_local_conflict_stratified,110,0.6468846719786074,0.05,0.95,0.9525454545454545,0.029779523820393058,0.0010303030303030303,0.11460606060606063,0.8843636363636361,0.0,0.548969696969697
