model,source_region,target_region,n_runs,degradation_mean,degradation_sd,degradation_min,degradation_max,mae_mean,brier_mean,degradation_se,degradation_ci95_halfwidth
graphwavenet_transfer,EAU,NWN,3,0.1586460456043022,0.012741183667333213,0.1445801924676096,0.1694141552869636,2.457071305542609,0.23183421194470247,0.007356125820129294,0.09346844073751727
graphwavenet_transfer,EAU,SAU,3,0.0047762713920055004,0.006529677738528995,-0.0006073367817193,0.0120396467232973,1.8807469090789628,0.21750038620956538,0.0037699112000612223,0.04790126354614631
graphwavenet_transfer,EAU,WCE,3,0.016581075172952802,0.009265716204582466,0.0071313285856982,0.0256510852724085,2.1467234082339237,0.29253966356320915,0.005349563744950364,0.06797265219393374
graphwavenet_transfer,EAU,WNA,3,0.06557958895391164,0.0026176795545006875,0.0628866568776714,0.06811489218636,1.996865182826782,0.22506151619193115,0.0015113179954431516,0.019203115871954834
graphwavenet_transfer,ENA,CNA,3,0.02241301097304163,0.008188502321426271,0.0155742139770732,0.0314870281145732,2.0006979290946894,0.1510181421400764,0.004727634019535333,0.060070285771137356
graphwavenet_transfer,ENA,EAS,3,0.16054842618701742,0.03215548032841197,0.1245261494902299,0.1863551787726569,6.317258057608405,0.26717307943188773,0.01856497522353037,0.23589037611696606
graphwavenet_transfer,ENA,EAU,3,0.04725446568809783,0.0038774654750078643,0.0430457801414383,0.0506816701272424,2.839346288485132,0.21807796731014462,0.0022386557357692706,0.02844481811307238
graphwavenet_transfer,ENA,ENA,3,0.0,0.0,0.0,0.0,2.925278583359359,0.23146373381961186,0.0,0.0
graphwavenet_transfer,ENA,MED,3,0.0350361438146831,0.011631558782662463,0.0272119606996909,0.0484023233055462,1.7438468594201637,0.1767773789166399,0.006715483594265129,0.08532830945288361
graphwavenet_transfer,ENA,NCA,3,-0.006387467557806767,0.014002458048583811,-0.0150644896152268,0.0097663216125144,1.0118447783555717,0.09473994078672077,0.008084322923666306,0.10272106222353539
graphwavenet_transfer,ENA,NEU,3,0.10497517636333127,0.0023598618958207266,0.1026778200026273,0.1073929343210402,2.3203452018233546,0.3257192297936216,0.001362466900802437,0.017311783388207883
graphwavenet_transfer,ENA,NWN,3,0.16208565445496478,0.003439548690022579,0.1592403744496237,0.1659080405815911,2.4605109143932715,0.24149511999083784,0.0019858243620753608,0.025232290915124193
graphwavenet_transfer,ENA,SAU,3,0.038401777238846635,0.003542732270796465,0.0358212093129211,0.0424409616778736,1.9143724149258041,0.22940968630663414,0.0020453974302111133,0.025989238515634484
graphwavenet_transfer,ENA,WCE,3,0.05722692423459783,0.009200757807582708,0.0479750346221202,0.0663756832292254,2.1873692572955687,0.308397731056897,0.005312059996956427,0.06749612189353922
graphwavenet_transfer,ENA,WNA,3,0.08553745858935224,0.0011307753933315796,0.084578585003879,0.0867844069946886,2.016823052462223,0.23450862507675344,0.0006528534777329925,0.008295289950967115
graphwavenet_transfer,MED,CNA,3,0.19628783117610527,0.007673180975131275,0.1917457377016066,0.2051471057804524,2.1745727492977527,0.18260641886729612,0.004430113101532757,0.0562899240736254
graphwavenet_transfer,MED,EAS,3,-0.0221317882423343,0.02976828865273088,-0.0557108254946803,0.0010206858462379,6.134577843179052,0.2245115622807405,0.017186729466968656,0.2183781033569742
graphwavenet_transfer,MED,EAU,3,0.009792305383859666,0.0033529377272519373,0.006430025214911,0.0131358219154573,2.801884128180894,0.21046235112467995,0.0019358194994049582,0.02459691889221689
graphwavenet_transfer,MED,ENA,3,0.26988974990618464,0.006647310409115233,0.2634456879060009,0.2767231912095338,3.1951683332655434,0.2755925867300821,0.0038378264540896816,0.048764208668558705
graphwavenet_transfer,MED,MED,3,0.0,0.0,0.0,0.0,1.7088107156054806,0.16944774500921925,0.0,0.0
graphwavenet_transfer,MED,NCA,3,0.008496928025497398,0.005803007765775877,0.0029073412222645,0.0144920790097128,1.026729173938876,0.09692252378445433,0.003350368095680192,0.04257046296612264
graphwavenet_transfer,MED,NEU,3,0.0177772346756848,0.0038652006988960687,0.0133276549182686,0.0203031996356009,2.233147260135708,0.2938390295231191,0.002231574663979575,0.028354844565159135
graphwavenet_transfer,MED,NWN,3,0.1225665318601379,0.009375131220349865,0.1154126090315561,0.1331797654778616,2.4209917917984445,0.22142611251079072,0.00541273453375706,0.06877531316987352
graphwavenet_transfer,MED,SAU,3,0.0022911548820833,0.0012005860448288644,0.0013874673875394,0.0036534482628834,1.8782617925690406,0.21880093152464672,0.000693158676167253,0.008807416054215351
